match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3942227,10,1,England,Switzerland,0,0,Quarter-finals,General,Ezri Konsa Ngoyo,England,"[General] England firmly in control, dominating midfield play with 100% possession so far.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:14.475690
3942227,11,1,England,Switzerland,0,0,Quarter-finals,General,Breel-Donald Embolo,Switzerland,"[General] England in control, dominating midfield for the last 2 minutes. Konsa leading the charge with 19 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:18.331279
3942227,12,1,England,Switzerland,0,0,Quarter-finals,General,John Stones,England,"[General] England in control, dominating midfield for the last 3 minutes, led by Bellingham.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:21.161956
3942227,13,1,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Declan Rice,England,[Shot Blocked] Attempt blocked! Declan Rice's right-footed shot from the edge of the box denied by Fabian Schär after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:26:22.325194
3942227,14,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Fabian Lukas Schär,Switzerland,[Foul] Foul by Declan Rice (England) on Fabian Schär (Switzerland) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:23.313928
3942227,15,1,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Kobbie Mainoo,England,[Shot Blocked] Attempt blocked! Kobbie Mainoo's right-footed effort from the edge of the box denied by Ricardo Rodríguez.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:24.303772
3942227,16,1,England,Switzerland,0,0,Quarter-finals,General,Yann Sommer,Switzerland,"[General] Switzerland dominating midfield with 72% possession, led by Schär's activity.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:28.287186
3942227,17,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Remo Freuler,Switzerland,[Foul] Foul by Declan Rice (England) on Breel-Donald Embolo (Switzerland) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:29.277581
3942227,18,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Granit Xhaka,Switzerland,[Foul] Free kick awarded to England after Xhaka fouls Walker in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:31.227480
3942227,19,1,England,Switzerland,0,0,Quarter-finals,General,Kyle Walker,England,"[General] England dominating midfield with 73% possession, Walker leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:36.160508
3942227,20,1,England,Switzerland,0,0,Quarter-finals,General,Fabian Lukas Schär,Switzerland,"[General] England in control, dominating midfield for the last 2 minutes, led by Bukayo Saka.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:40.332278
3942227,21,1,England,Switzerland,0,0,Quarter-finals,Shot (Wayward),Harry Kane,England,[Shot Missed] Attempt missed! Harry Kane heads over from the center of the box. England pushing forward with three corners so far.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:41.379995
3942227,22,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Phil Foden,England,[Foul] Foul by Switzerland on Phil Foden (England) near the right wing. Free kick awarded.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:42.526440
3942227,23,1,England,Switzerland,0,0,Quarter-finals,General,John Stones,England,"[General] Switzerland controlling the game with 56% possession, mostly in England's defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:46.063188
3942227,24,1,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Breel-Donald Embolo,Switzerland,"[Shot Blocked] Attempt blocked! Breel-Donald Embolo dribbles past his man, but Ezri Konsa denies him from the center of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:26:47.855481
3942227,25,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Kobbie Mainoo,England,[Foul] Foul by Granit Xhaka (Switzerland) on Kobbie Mainoo (England). Free kick awarded in England's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:49.891436
3942227,26,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Ezri Konsa Ngoyo,England,[Foul] Foul by Switzerland on Ezri Konsa Ngoyo in England's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:51.788704
3942227,27,1,England,Switzerland,0,0,Quarter-finals,General,Kyle Walker,England,"[General] England dominating possession with 69%, but Switzerland is gaining momentum rapidly.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:26:55.852608
3942227,28,1,England,Switzerland,0,0,Quarter-finals,General,Granit Xhaka,Switzerland,"[General] England in control, dominating midfield for the last 2 minutes with 87% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:58.827485
3942227,29,1,England,Switzerland,0,0,Quarter-finals,Corner,Kieran Trippier,England,"[Corner] Corner for England. Kieran Trippier delivers, conceded by Granit Xhaka.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:26:59.739888
3942227,30,1,England,Switzerland,0,0,Quarter-finals,Corner,Kieran Trippier,England,"[Corner] Corner for England. Kieran Trippier delivers, conceded by Fabian Rieder.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:00.746842
3942227,31,1,England,Switzerland,0,0,Quarter-finals,Yellow Card,Fabian Lukas Schär,Switzerland,[Yellow Card] Yellow card issued to Fabian Schär for a foul on Jude Bellingham.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:01.580928
3942227,32,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Kieran Trippier,England,[Foul] Foul by Bukayo Saka (England) on Granit Xhaka (Switzerland). Free kick awarded on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:03.196335
3942227,33,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Foul by Jude Bellingham (England) on Manuel Akanji (Switzerland) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:04.446636
3942227,34,1,England,Switzerland,0,0,Quarter-finals,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Foul by England on Manuel Akanji (Switzerland) in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:05.371367
3942227,35,1,England,Switzerland,0,0,Quarter-finals,General,Granit Xhaka,Switzerland,"[General] England dominating midfield with 84% possession, Switzerland struggling to break through.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:08.242501
3942227,36,1,England,Switzerland,0,0,Quarter-finals,General,Kieran Trippier,England,"[General] Switzerland dominating the midfield, with Granit Xhaka leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:11.406233
3942227,37,1,England,Switzerland,0,0,Quarter-finals,General,Phil Foden,England,"[General] Switzerland in control, dominating midfield for the last 2 minutes with 72% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:14.437050
3942227,38,1,England,Switzerland,0,0,Quarter-finals,General,Ricardo Iván Rodríguez Araya,Switzerland,"[General] Switzerland in control, dominating midfield for the last 3 minutes with 89% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:18.381083
3942227,39,1,England,Switzerland,0,0,Quarter-finals,General,Ezri Konsa Ngoyo,England,"[General] Switzerland in control, dominating England's defensive third for the last 4 minutes.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:21.944033
3942227,40,1,England,Switzerland,0,0,Quarter-finals,General,Ezri Konsa Ngoyo,England,"[General] England firmly in control, dominating midfield with 100% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:25.883207
3942227,41,1,England,Switzerland,0,0,Quarter-finals,General,Declan Rice,England,"[General] England in control, dominating midfield for the last 2 minutes. Declan Rice leading the charge with 12 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:29.762252
3942227,42,1,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Bukayo Saka,England,[Shot Blocked] Attempt blocked! Bukayo Saka's left-footed shot from the edge of the box stopped by Fabian Schär.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:27:30.775849
3942227,43,1,England,Switzerland,0,0,Quarter-finals,General,Kyle Walker,England,"[General] England firmly in control of midfield, dominating possession as Walker leads the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:33.648612
3942227,44,1,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Kobbie Mainoo,England,[Shot Blocked] Attempt blocked! Kobbie Mainoo's right-footed shot from the center of the box halted by Granit Xhaka.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:36.030390
3942227,45,1,England,Switzerland,0,0,Quarter-finals,General,,England,[General] Switzerland dominating midfield as the first half concludes with 100% possession.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:37.741744
3942227,45,2,England,Switzerland,0,0,Quarter-finals,Kick Off,,Switzerland,"[Kick Off] The second half is underway! England and Switzerland tied at 0-0, both teams seeking a breakthrough.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:38.683729
3942227,46,2,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Bukayo Saka,England,[Shot Blocked] Attempt blocked! Bukayo Saka's left-footed shot from the center of the box stopped by Michel Aebischer after he dribbled past his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:27:39.859072
3942227,47,2,England,Switzerland,0,0,Quarter-finals,General,Ruben Vargas,Switzerland,"[General] England dominating midfield with 72% possession, led by Phil Foden's influence.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:44.271636
3942227,48,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Bukayo Saka,England,[Foul] Free kick awarded to Switzerland after a foul by Kyle Walker on Ruben Vargas in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:46.206198
3942227,49,2,England,Switzerland,0,0,Quarter-finals,Injury,Ruben Vargas,Switzerland,[Injury] Concern for Switzerland as Ruben Vargas goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:48.180315
3942227,50,2,England,Switzerland,0,0,Quarter-finals,Injury,Remo Freuler,Switzerland,"[Injury] Remo Freuler down for Switzerland, receiving medical attention on the pitch.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:49.281859
3942227,51,2,England,Switzerland,0,0,Quarter-finals,General,Ricardo Iván Rodríguez Araya,Switzerland,[General] Switzerland dominating midfield early in the second half with 100% possession.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:52.643530
3942227,52,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Free kick awarded to England after Embolo fouls Konsa in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:53.702477
3942227,53,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Kieran Trippier,England,[Free Kick] Free kick awarded to England. Trippier brought down on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:55.414164
3942227,54,2,England,Switzerland,0,0,Quarter-finals,General,Michel Aebischer,Switzerland,"[General] Switzerland dominating midfield with 62% possession, while Foden remains active for England.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:58.547992
3942227,55,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Foul by Harry Kane (England) on Manuel Obafemi Akanji (Switzerland) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:27:59.503953
3942227,56,2,England,Switzerland,0,0,Quarter-finals,Shot (Blocked),Breel-Donald Embolo,Switzerland,[Shot Blocked] Attempt blocked! Breel-Donald Embolo's header from the center of the box denied by Ezri Konsa.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:00.548916
3942227,57,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Jude Bellingham,England,[Foul] Free kick awarded to England after a foul by Akanji on Jude Bellingham in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:01.588460
3942227,58,2,England,Switzerland,0,0,Quarter-finals,General,Declan Rice,England,"[General] Switzerland dominating midfield with 68% possession, Rieder instrumental in their build-up.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:28:05.058353
3942227,59,2,England,Switzerland,0,0,Quarter-finals,Corner,Ruben Vargas,Switzerland,"[Corner] Corner for Switzerland! Delivered by Ruben Vargas, conceded by Declan Rice.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:05.744965
3942227,60,2,England,Switzerland,0,0,Quarter-finals,Corner,Fabian Rieder,Switzerland,"[Corner] Corner for Switzerland. Fabian Rieder delivers, conceded by Bukayo Saka.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:07.029661
3942227,61,2,England,Switzerland,0,0,Quarter-finals,General,Ruben Vargas,Switzerland,"[General] Switzerland dominating midfield with 100% possession, Vargas leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:09.688460
3942227,62,2,England,Switzerland,0,0,Quarter-finals,Substitution,Fabian Rieder,Switzerland,[Substitution] Tactical change for Switzerland. Steven Zuber replaces Fabian Rieder.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:10.715832
3942227,63,2,England,Switzerland,0,0,Quarter-finals,Substitution,Ruben Vargas,Switzerland,[Substitution] Tactical change for Switzerland. Silvan Widmer replaces Ruben Vargas.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:11.765069
3942227,64,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Ezri Konsa Ngoyo,England,[Free Kick] Free kick awarded to England. Ezri Konsa fouled on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:12.734237
3942227,65,2,England,Switzerland,0,0,Quarter-finals,Shot (Off T),Michel Aebischer,Switzerland,[Shot Missed] Aebischer skews his right-footed effort wide from the center of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:14.530707
3942227,66,2,England,Switzerland,0,0,Quarter-finals,Yellow Card,Harry Kane,England,[Yellow Card] Harry Kane receives a yellow card for a foul on Akanji.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:15.410110
3942227,67,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Foul by Declan Rice (England) on Manuel Akanji (Switzerland) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:16.463140
3942227,68,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Declan Rice,England,[Foul] Foul by Switzerland on Declan Rice (England) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:17.359011
3942227,69,2,England,Switzerland,0,0,Quarter-finals,Foul,Harry Kane,England,[Foul] Foul by Manuel Akanji (Switzerland) on Harry Kane (England) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:18.520648
3942227,70,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Harry Kane,England,[Foul] Free kick awarded to England after a foul by Switzerland on Harry Kane in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:19.428500
3942227,71,2,England,Switzerland,0,0,Quarter-finals,General,Silvan Widmer,Switzerland,"[General] England dominating possession with 95%, controlling the midfield effectively.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:22.295778
3942227,72,2,England,Switzerland,0,0,Quarter-finals,Foul,Granit Xhaka,Switzerland,[Foul] Foul by Jude Bellingham (England) on Granit Xhaka (Switzerland) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:23.512250
3942227,73,2,England,Switzerland,0,0,Quarter-finals,Free Kick,Manuel Obafemi Akanji,Switzerland,[Foul] Foul by England on Akanji. Free kick awarded to Switzerland in their defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:24.658604
3942227,74,2,England,Switzerland,0,1,Quarter-finals,Goal,Breel-Donald Embolo,Switzerland,"[Goal] Goal! England 0, Switzerland 1. Breel-Donald Embolo scores with a right footed shot from the six yard box.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:25.905063
3942227,75,2,England,Switzerland,0,1,Quarter-finals,General,Jude Bellingham,England,"[General] England dominating midfield with 100% possession, Bellingham leading the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:28:30.121586
3942227,76,2,England,Switzerland,0,1,Quarter-finals,General,Michel Aebischer,Switzerland,"[General] England maintaining 53% possession, showing control in midfield as Trippier leads with 9 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:28:33.072162
3942227,77,2,England,Switzerland,0,1,Quarter-finals,Substitution,Kobbie Mainoo,England,[Substitution] Double change for England. Mainoo and Trippier off; Shaw and Eze on.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:34.613283
3942227,78,2,England,Switzerland,0,1,Quarter-finals,Substitution,Ezri Konsa Ngoyo,England,[Substitution] Tactical change for England. Cole Palmer replaces Ezri Konsa Ngoyo.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:36.397736
3942227,79,2,England,Switzerland,1,1,Quarter-finals,Goal,Bukayo Saka,England,"[Goal] Goal! England 1, Switzerland 1. Bukayo Saka dribbles past his man and finishes with his left foot from the left side of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:28:37.578718
3942227,80,2,England,Switzerland,1,1,Quarter-finals,General,Breel-Donald Embolo,Switzerland,"[General] Switzerland dominating midfield, controlling possession as they build pressure.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:28:40.875470
3942227,81,2,England,Switzerland,1,1,Quarter-finals,General,Eberechi Eze,England,"[General] England maintaining 58% possession, but Switzerland gaining ground as momentum shifts.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:28:44.745343
3942227,82,2,England,Switzerland,1,1,Quarter-finals,Shot (Blocked),Harry Kane,England,[Shot Blocked] Attempt blocked! Harry Kane's right-footed shot from the centre of the box denied by Fabian Schär after he dribbles past his marker.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:28:45.854716
3942227,83,2,England,Switzerland,1,1,Quarter-finals,Free Kick,Kyle Walker,England,[Free Kick] Free kick awarded to England. Kyle Walker fouled in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:46.813862
3942227,84,2,England,Switzerland,1,1,Quarter-finals,Yellow Card,Silvan Widmer,Switzerland,[Yellow Card] Silvan Widmer (Switzerland) receives a yellow card for a foul on Cole Palmer.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:48.710562
3942227,85,2,England,Switzerland,1,1,Quarter-finals,Free Kick,Kyle Walker,England,[Free Kick] Free kick awarded to England. Kyle Walker fouled in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:49.597046
3942227,86,2,England,Switzerland,1,1,Quarter-finals,Free Kick,Eberechi Eze,England,[Free Kick] Free kick awarded to England! Eberechi Eze fouled in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:50.764410
3942227,87,2,England,Switzerland,1,1,Quarter-finals,Shot (Off T),Eberechi Eze,England,[Shot Missed] Attempt missed! Eberechi Eze dribbles past his man but fires wide from the right side of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:28:51.917940
3942227,88,2,England,Switzerland,1,1,Quarter-finals,Foul,Cole Palmer,England,[Foul] Foul by Fabian Schär (Switzerland) on Cole Palmer (England) near the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:53.665377
3942227,89,2,England,Switzerland,1,1,Quarter-finals,Shot (Off T),Dan Ndoye,Switzerland,"[Shot Missed] Attempt missed! Dan Ndoye dribbles past his man, but his right-footed shot goes off target from the right side of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:28:54.903679
3942227,90,2,England,Switzerland,1,1,Quarter-finals,General,Ricardo Iván Rodríguez Araya,Switzerland,"[General] Switzerland is dominating midfield, controlling 91% possession as Xhaka leads the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:28:58.747221
3942227,91,2,England,Switzerland,1,1,Quarter-finals,General,Fabian Lukas Schär,Switzerland,"[General] Switzerland in control, dominating midfield for the last 2 minutes. Akanji highly active with 12 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:28:59.731667
3942227,92,2,England,Switzerland,1,1,Quarter-finals,Shot (Off T),Steven Zuber,Switzerland,[Shot Missed] Zuber dribbles past his man but fires his right-footed shot off target from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:29:02.066797
3942227,90,3,England,Switzerland,1,1,Quarter-finals,Kick Off,,Switzerland,[Kick Off] Extra Time First Half is underway! England and Switzerland both seeking a decisive edge.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:03.039254
3942227,91,3,England,Switzerland,1,1,Quarter-finals,General,Fabian Lukas Schär,Switzerland,[General] Switzerland dominating midfield with 100% possession in extra time. Aebischer leading the charge.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:06.472515
3942227,92,3,England,Switzerland,1,1,Quarter-finals,Foul,Phil Foden,England,[Foul] Foul by Michel Aebischer (Switzerland) on Phil Foden (England) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:08.240376
3942227,93,3,England,Switzerland,1,1,Quarter-finals,General,Jordan Pickford,England,"[General] England dominating midfield, holding 100% possession. Declan Rice the standout performer with 10 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:29:11.314315
3942227,94,3,England,Switzerland,1,1,Quarter-finals,Shot (Saved),Declan Rice,England,[Shot Saved] Attempt saved! Declan Rice's right-footed shot from the edge of the box denied by Yann Sommer.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:29:12.271345
3942227,95,3,England,Switzerland,1,1,Quarter-finals,Corner,Eberechi Eze,England,"[Corner] Corner for England! Eberechi Eze delivers, conceded by Yann Sommer.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:14.013332
3942227,96,3,England,Switzerland,1,1,Quarter-finals,General,Michel Aebischer,Switzerland,"[General] England controlling midfield with 75% possession, but Switzerland is gaining momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:29:17.606076
3942227,97,3,England,Switzerland,1,1,Quarter-finals,Substitution,Dan Ndoye,Switzerland,[Substitution] Tactical change for Switzerland. Dan Ndoye is replaced by Denis Lemi Zakaria Lako Lado.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:18.550268
3942227,97,3,England,Switzerland,1,1,Quarter-finals,Injury,Harry Kane,England,"[Injury] Harry Kane down on the pitch, receiving treatment for an apparent injury.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:19.321173
3942227,98,3,England,Switzerland,1,1,Quarter-finals,General,Denis Lemi Zakaria Lako Lado,Switzerland,"[General] Switzerland dominating midfield with 96% possession, Xhaka leading the charge with 12 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:29:22.982717
3942227,99,3,England,Switzerland,1,1,Quarter-finals,Free Kick,Declan Rice,England,[Free Kick] Free kick awarded to England after Eze is fouled by Schär on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:24.074530
3942227,100,3,England,Switzerland,1,1,Quarter-finals,Shot (Blocked),Phil Foden,England,[Shot Blocked] Attempt blocked! Phil Foden's left-footed effort from the edge of the box halted by Akanji after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:29:25.179774
3942227,101,3,England,Switzerland,1,1,Quarter-finals,Shot (Saved),Jude Bellingham,England,"[Shot Saved] Attempt saved! Jude Bellingham beats his man and fires a left-footed shot from the center of the box, but Yann Sommer denies him. England applying pressure with two shots in quick succession.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:29:26.585228
3942227,102,3,England,Switzerland,1,1,Quarter-finals,Foul,Bukayo Saka,England,[Foul] Foul by Steven Zuber (Switzerland) on Bukayo Saka (England) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:27.651390
3942227,103,3,England,Switzerland,1,1,Quarter-finals,Free Kick,Kyle Walker,England,[Free Kick] Free kick awarded to England. Kyle Walker fouled in his own half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:28.624842
3942227,104,3,England,Switzerland,1,1,Quarter-finals,Free Kick,Declan Rice,England,[Free Kick] Free kick awarded to England. Declan Rice fouled in his own half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:30.406350
3942227,105,3,England,Switzerland,1,1,Quarter-finals,General,,England,"[General] Switzerland dominating possession, controlling the game entirely in extra time.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:31.458620
3942227,105,4,England,Switzerland,1,1,Quarter-finals,Kick Off,,England,[Kick Off] Extra Time Second Half is underway! England and Switzerland are level at 1-1.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:32.365197
3942227,105,4,England,Switzerland,1,1,Quarter-finals,Injury,Harry Kane,England,[Injury] Concern for England as Harry Kane goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:29:33.328768
3942227,106,4,England,Switzerland,1,1,Quarter-finals,General,Fabian Lukas Schär,Switzerland,"[General] Switzerland in control, dominating midfield with 100% possession. Akanji is the standout performer.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:29:38.219716
