match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3941022,20,1,Austria,Turkey,0,1,Round of 16,Foul,Orkun Kökçü,Turkey,[Foul] Foul by Konrad Laimer (Austria) on Orkun Kökçü (Turkey) in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:35.316874
3941022,21,1,Austria,Turkey,0,1,Round of 16,Free Kick,Kaan Ayhan,Turkey,[Foul] Foul by Austria on Kaan Ayhan in midfield. Free kick awarded to Turkey.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:36.323302
3941022,22,1,Austria,Turkey,0,1,Round of 16,Foul,Kenan Yildiz,Turkey,[Foul] Foul by Stefan Posch (Austria) on Kenan Yildiz (Turkey) near the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:38.344366
3941022,23,1,Austria,Turkey,0,1,Round of 16,Corner,Arda Güler,Turkey,"[Corner] Corner for Turkey, delivered by Arda Güler, conceded by Baumgartner.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:40.520550
3941022,24,1,Austria,Turkey,0,1,Round of 16,Shot (Off T),Merih Demiral,Turkey,[Shot Missed] Attempt missed! Merih Demiral dribbles past defenders but shoots wide from the six-yard box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:53:41.492895
3941022,25,1,Austria,Turkey,0,1,Round of 16,General,Philipp Lienhart,Austria,"[General] Austria dominating midfield with 65% possession, while Turkey struggles to gain control.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:45.191619
3941022,26,1,Austria,Turkey,0,1,Round of 16,General,Fehmi Mert Günok,Turkey,"[General] Turkey asserting dominance in midfield, controlling possession entirely.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:47.905615
3941022,27,1,Austria,Turkey,0,1,Round of 16,General,İsmail Yüksek,Turkey,"[General] Turkey in control, dominating midfield for the last 2 minutes. Orkun Kökçü leading the charge with 9 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:51.787451
3941022,28,1,Austria,Turkey,0,1,Round of 16,Foul,Ferdi Erenay Kadıoğlu,Turkey,[Foul] Foul by Romano Schmid (Austria) on Ferdi Erenay Kadıoğlu (Turkey) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:53.154744
3941022,29,1,Austria,Turkey,0,1,Round of 16,Free Kick,Ferdi Erenay Kadıoğlu,Turkey,[Foul] Free kick awarded to Turkey! Arnautović fouls Ayhan on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:54.164191
3941022,30,1,Austria,Turkey,0,1,Round of 16,General,Fehmi Mert Günok,Turkey,"[General] Turkey controlling the game with 55% possession, mainly in midfield.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:53:58.036632
3941022,31,1,Austria,Turkey,0,1,Round of 16,General,Nicolas Seiwald,Austria,"[General] Turkey dominates possession with 69%, but Austria is gaining momentum with a 7-minute positive streak.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:02.434366
3941022,32,1,Austria,Turkey,0,1,Round of 16,Shot (Blocked),Marcel Sabitzer,Austria,"[Shot Blocked] Attempt blocked! Sabitzer dribbles past his man, but Demiral stands strong to deny the right-footed effort from the right side of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:54:03.812709
3941022,33,1,Austria,Turkey,0,1,Round of 16,General,Marcel Sabitzer,Austria,"[General] Austria firmly in control, dominating midfield with 100% possession and clear momentum advantage.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:07.584064
3941022,34,1,Austria,Turkey,0,1,Round of 16,General,Abdülkerim Bardakcı,Turkey,"[General] Turkey dominating midfield with 75% possession, while Austria struggles to find rhythm.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:11.242116
3941022,35,1,Austria,Turkey,0,1,Round of 16,General,Christoph Baumgartner,Austria,"[General] Austria dominating midfield with 70% possession, but still trailing 0-1 to Turkey.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:14.407190
3941022,36,1,Austria,Turkey,0,1,Round of 16,General,Kenan Yildiz,Turkey,"[General] Austria in control, dominating midfield for the last 2 minutes with 88% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:18.838183
3941022,37,1,Austria,Turkey,0,1,Round of 16,Yellow Card,Romano Schmid,Austria,[Yellow Card] Romano Schmid (Austria) receives a yellow card for a foul on Ferdi Kadıoğlu (Turkey).,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:19.947551
3941022,38,1,Austria,Turkey,0,1,Round of 16,Free Kick,Merih Demiral,Turkey,[Foul] Foul by Austria on Merih Demiral in Turkey's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:20.872014
3941022,39,1,Austria,Turkey,0,1,Round of 16,General,Orkun Kökçü,Turkey,"[General] Turkey dominating midfield with 100% possession, led by Orkun Kökçü's 13 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:24.605853
3941022,40,1,Austria,Turkey,0,1,Round of 16,Free Kick,Kevin Danso,Austria,[Foul] Foul by Kenan Yildiz (Turkey) on Stefan Posch (Austria) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:26.552827
3941022,41,1,Austria,Turkey,0,1,Round of 16,Yellow Card,İsmail Yüksek,Turkey,[Yellow Card] İsmail Yüksek (Turkey) shown a yellow card for a foul on Christoph Baumgartner.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:28.587791
3941022,42,1,Austria,Turkey,0,1,Round of 16,Free Kick,Romano Schmid,Austria,[Foul] Foul by Çağlar Söyüncü (Turkey) on Romano Schmid (Austria) in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:30.590656
3941022,43,1,Austria,Turkey,0,1,Round of 16,Foul,Barış Alper Yılmaz,Turkey,[Foul] Foul by Philipp Mwene (Austria) on Barış Alper Yılmaz (Turkey) near the left wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:31.713779
3941022,44,1,Austria,Turkey,0,1,Round of 16,Free Kick,Orkun Kökçü,Turkey,[Free Kick] Free kick for Turkey! Orkun Kökçü fouled on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:33.760066
3941022,45,1,Austria,Turkey,0,1,Round of 16,Shot (Off T),Christoph Baumgartner,Austria,[Shot Missed] Attempt missed! Baumgartner's left-footed shot from the centre of the box goes over the bar.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:34.726517
3941022,46,1,Austria,Turkey,0,1,Round of 16,General,,Austria,[General] Austria dominating possession with 100% control as the first half concludes.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:36.471486
3941022,45,2,Austria,Turkey,0,1,Round of 16,Kick Off,,Austria,[Kick Off] The second half is underway! Austria makes a double substitution to spark their attack.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:37.236584
3941022,45,2,Austria,Turkey,0,1,Round of 16,Substitution,Romano Schmid,Austria,[Substitution] Double change for Austria. Michael Gregoritsch and Alexander Prass come on for Romano Schmid and Philipp Mwene.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:38.544895
3941022,46,2,Austria,Turkey,0,1,Round of 16,General,Stefan Posch,Austria,"[General] Austria dominating midfield with 93% possession, steadily building momentum. Posch leading the charge with five key events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:41.974706
3941022,47,2,Austria,Turkey,0,1,Round of 16,Free Kick,Kaan Ayhan,Turkey,[Foul] Foul by Austria on Kaan Ayhan in Turkey's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:42.939214
3941022,48,2,Austria,Turkey,0,1,Round of 16,General,Orkun Kökçü,Turkey,"[General] Austria in control with 83% possession, dominating midfield play as Prass leads the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:54:47.035846
3941022,49,2,Austria,Turkey,0,1,Round of 16,Shot (Off T),Michael Gregoritsch,Austria,[Shot Missed] Attempt missed! Gregoritsch heads over from the center of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:49.096775
3941022,50,2,Austria,Turkey,0,1,Round of 16,Shot (Saved),Marko Arnautović,Austria,[Shot Saved] Attempt saved! Arnautović's right-footed shot from the center of the box denied by Günok.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:50.263117
3941022,51,2,Austria,Turkey,0,1,Round of 16,Yellow Card,Philipp Lienhart,Austria,[Yellow Card] Yellow card for Philipp Lienhart (Austria) for a foul on Arda Güler (Turkey).,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:52.170652
3941022,52,2,Austria,Turkey,0,1,Round of 16,Shot (Off T),Konrad Laimer,Austria,[Shot Missed] Attempt missed! Konrad Laimer dribbles past his man but fires over the bar from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:54:53.634025
3941022,53,2,Austria,Turkey,0,1,Round of 16,Shot (Blocked),Stefan Posch,Austria,"[Shot Blocked] Attempt blocked! Posch dribbles past his man, but Demiral halts the right-footed effort from the center of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:54:56.010679
3941022,54,2,Austria,Turkey,0,1,Round of 16,Corner,Marcel Sabitzer,Austria,"[Corner] Corner for Austria. Marcel Sabitzer delivers, conceded by Fehmi Mert Günok.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:57.085773
3941022,55,2,Austria,Turkey,0,1,Round of 16,Free Kick,Fehmi Mert Günok,Turkey,[Free Kick] Foul by Austria on Fehmi Mert Günok in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:54:58.853444
3941022,56,2,Austria,Turkey,0,1,Round of 16,Shot (Blocked),Ferdi Erenay Kadıoğlu,Turkey,"[Shot Blocked] Attempt blocked! Ferdi Erenay Kadıoğlu dribbles past his man, but Kevin Danso stops the right-footed shot from the right side of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:55:00.328603
3941022,57,2,Austria,Turkey,0,1,Round of 16,Substitution,İsmail Yüksek,Turkey,[Substitution] Tactical change for Turkey. Salih Özcan replaces İsmail Yüksek.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:01.420970
3941022,58,2,Austria,Turkey,0,2,Round of 16,Goal,Merih Demiral,Turkey,"[Goal] Goal! Austria 0, Turkey 2. Merih Demiral heads in from the corner, assisted by Arda Güler.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:55:04.379705
3941022,60,2,Austria,Turkey,0,2,Round of 16,General,Alexander Prass,Austria,"[General] Austria is in control, dominating midfield with 61% possession. Prass leading the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:09.129634
3941022,61,2,Austria,Turkey,0,2,Round of 16,Free Kick,Kevin Danso,Austria,[Foul] Foul by Orkun Kökçü (Turkey) on Stefan Posch (Austria) near the left wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:11.257428
3941022,62,2,Austria,Turkey,0,2,Round of 16,Free Kick,Orkun Kökçü,Turkey,[Foul] Foul by Philipp Lienhart (Austria) on Arda Güler (Turkey) in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:13.160001
3941022,63,2,Austria,Turkey,0,2,Round of 16,Substitution,Philipp Lienhart,Austria,[Substitution] Tactical change for Austria. Maximilian Wöber replaces Philipp Lienhart.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:14.272638
3941022,64,2,Austria,Turkey,0,2,Round of 16,Substitution,Konrad Laimer,Austria,[Substitution] Tactical change for Austria as Konrad Laimer makes way for Florian Grillitsch.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:15.687836
3941022,65,2,Austria,Turkey,1,2,Round of 16,Goal,Michael Gregoritsch,Austria,"[Goal] Goal! Austria 1, Turkey 2. Michael Gregoritsch scores with a left-footed shot from the six-yard box, following a buildup from a corner.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:55:17.168702
3941022,66,2,Austria,Turkey,1,2,Round of 16,General,Nicolas Seiwald,Austria,"[General] Turkey controlling the midfield, but Austria gaining momentum with pressure building.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:21.027604
3941022,67,2,Austria,Turkey,1,2,Round of 16,General,Nicolas Seiwald,Austria,"[General] Austria dominating midfield with 82% possession, Prass leading the charge. Momentum shifting towards Austria.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:26.313567
3941022,68,2,Austria,Turkey,1,2,Round of 16,Shot (Saved),Michael Gregoritsch,Austria,[Shot Saved] Great save! Gregoritsch's header from the center of the box denied by Günok.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:27.410010
3941022,69,2,Austria,Turkey,1,2,Round of 16,Free Kick,Merih Demiral,Turkey,[Foul] Foul by Florian Grillitsch (Austria) on Arda Güler (Turkey. Free kick awarded in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:29.682652
3941022,70,2,Austria,Turkey,1,2,Round of 16,Free Kick,Fehmi Mert Günok,Turkey,[Free Kick] Free kick awarded to Turkey after a foul on Günok in their defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:31.491068
3941022,71,2,Austria,Turkey,1,2,Round of 16,General,Marcel Sabitzer,Austria,"[General] Austria in control with 58% possession, pushing forward through Seiwald's creativity.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:35.589479
3941022,72,2,Austria,Turkey,1,2,Round of 16,Corner,Marcel Sabitzer,Austria,"[Corner] Corner for Austria. Delivered by Marcel Sabitzer, conceded by Merih Demiral. Austria pushing for an equalizer.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:37.844368
3941022,73,2,Austria,Turkey,1,2,Round of 16,Shot (Blocked),Florian Grillitsch,Austria,"[Shot Blocked] Attempt blocked! Grillitsch dribbles past his man, but Kadıoğlu intercepts at the edge of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:55:39.499514
3941022,74,2,Austria,Turkey,1,2,Round of 16,Shot (Blocked),Marko Arnautović,Austria,[Shot Blocked] Arnautović's right-footed effort from the edge of the box is blocked by Demiral. Austria applying pressure!,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:55:40.972700
3941022,75,2,Austria,Turkey,1,2,Round of 16,General,Maximilian Wöber,Austria,"[General] Austria dominating midfield with 90% possession, building pressure as they chase the equalizer.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:44.604152
3941022,76,2,Austria,Turkey,1,2,Round of 16,General,Abdülkerim Bardakcı,Turkey,"[General] Austria in control, dominating midfield for the last 2 minutes. Possession at 72%.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:48.041264
3941022,77,2,Austria,Turkey,1,2,Round of 16,Substitution,Arda Güler,Turkey,"[Substitution] Double change for Turkey. Arda Güler and Kenan Yildiz off, replaced by Okay Yokuşlu and Muhammed Kerem Aktürkoğlu.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:49.171626
3941022,78,2,Austria,Turkey,1,2,Round of 16,Corner,Marcel Sabitzer,Austria,"[Corner] Corner for Austria. Delivered by Marcel Sabitzer, conceded by Kenan Yildiz.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:50.479884
3941022,79,2,Austria,Turkey,1,2,Round of 16,General,Nicolas Seiwald,Austria,"[General] Austria dominating midfield, controlling possession entirely with Kevin Danso leading the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:55:53.986905
3941022,80,2,Austria,Turkey,1,2,Round of 16,Injury,Maximilian Wöber,Austria,"[Injury] Maximilian Wöber down injured for Austria, receiving medical attention.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:55.906817
3941022,81,2,Austria,Turkey,1,2,Round of 16,Injury,Orkun Kökçü,Turkey,"[Injury] Orkun Kökçü of Turkey goes down, receiving treatment on the pitch.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:57.768557
3941022,82,2,Austria,Turkey,1,2,Round of 16,Substitution,Orkun Kökçü,Turkey,"[Substitution] Substitution for Turkey. Orkun Kökçü departs due to injury, replaced by İrfan Can Kahveci.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:55:59.314795
3941022,83,2,Austria,Turkey,1,2,Round of 16,Shot (Off T),Christoph Baumgartner,Austria,"[Shot Missed] Two quick attempts for Austria! Sabitzer's shot goes wide, followed by Baumgartner's header off target from close range.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:00.479345
3941022,84,2,Austria,Turkey,1,2,Round of 16,General,Stefan Posch,Austria,"[General] Austria dominating midfield with 74% possession, gaining momentum as they press for an equalizer.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:56:03.937381
3941022,85,2,Austria,Turkey,1,2,Round of 16,Shot (Off T),Christoph Baumgartner,Austria,[Shot Missed] Attempt missed! Baumgartner heads the ball over from the center of the box after a well-worked move following a corner.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:56:05.123370
3941022,86,2,Austria,Turkey,1,2,Round of 16,General,Florian Grillitsch,Austria,"[General] Austria dominating midfield with 77% possession, building pressure late in the match.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:56:07.945413
3941022,87,2,Austria,Turkey,1,2,Round of 16,General,Muhammed Kerem Aktürkoğlu,Turkey,"[General] Austria controlling 57% of possession, Baumgartner leading the charge with eight events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:56:12.296525
3941022,88,2,Austria,Turkey,1,2,Round of 16,Free Kick,Patrick Pentz,Austria,[Free Kick] Free kick awarded to Austria. Patrick Pentz fouled in his own half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:13.281653
3941022,89,2,Austria,Turkey,1,2,Round of 16,Free Kick,Patrick Pentz,Austria,[Free Kick] Free kick awarded to Austria. Patrick Pentz fouled in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:14.212126
3941022,90,2,Austria,Turkey,1,2,Round of 16,Injury,Maximilian Wöber,Austria,"[Injury] Maximilian Wöber down injured for Austria, receiving medical attention.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:15.455962
3941022,91,2,Austria,Turkey,1,2,Round of 16,General,Kevin Danso,Austria,"[General] Austria dominating midfield with 76% possession, pushing for an equalizer in stoppage time.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:56:19.634823
3941022,92,2,Austria,Turkey,1,2,Round of 16,General,Abdülkerim Bardakcı,Turkey,"[General] Austria in control, dominating midfield for the last 2 minutes with 94% possession. Seiwald most active player.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:23.453573
3941022,93,2,Austria,Turkey,1,2,Round of 16,Shot (Saved),Barış Alper Yılmaz,Turkey,[Shot Saved] Attempt saved! Barış Alper Yılmaz dribbles past his man but is denied by Patrick Pentz from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:56:24.688873
3941022,94,2,Austria,Turkey,1,2,Round of 16,Shot (Saved),Christoph Baumgartner,Austria,[Shot Saved] Saved! Baumgartner's header from the center of the box denied by Günok. Austria pressing for an equalizer.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:25.896173
3941022,95,2,Austria,Turkey,1,2,Round of 16,Corner,Stefan Posch,Austria,"[Corner] Corner for Austria! Posch delivers, conceded by Yılmaz. Austria pressing for an equalizer in stoppage time.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:56:27.807108
