match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3941019,27,1,France,Belgium,0,0,Round of 16,General,Yannick Ferreira Carrasco,Belgium,"[General] Belgium dominating the midfield with 89% possession, led by Jan Vertonghen's influence.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:02.323012
3941019,28,1,France,Belgium,0,0,Round of 16,General,Timothy Castagne,Belgium,"[General] France controlling the midfield with 57% possession, Griezmann leading their attack.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:07.414063
3941019,29,1,France,Belgium,0,0,Round of 16,Foul,Mike Maignan,France,[Foul] Foul by Loïs Openda (Belgium) on Mike Maignan (France) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:08.554197
3941019,30,1,France,Belgium,0,0,Round of 16,General,Adrien Rabiot,France,"[General] France dominating possession with 63%, controlling play in their defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:12.112191
3941019,31,1,France,Belgium,0,0,Round of 16,General,Kevin De Bruyne,Belgium,"[General] France in control, dominating midfield for the last 2 minutes with 61% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:15.294415
3941019,32,1,France,Belgium,0,0,Round of 16,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by Kevin De Bruyne (Belgium) on Antoine Griezmann (France) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:16.852501
3941019,33,1,France,Belgium,0,0,Round of 16,Shot (Off T),Marcus Thuram,France,[Shot Missed] Attempt missed! Marcus Thuram's header from the center of the box goes over the bar.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:17.939980
3941019,34,1,France,Belgium,0,0,Round of 16,Free Kick,Jeremy Doku,Belgium,[Foul] Foul by Jules Koundé (France) on Jeremy Doku (Belgium) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:20.111776
3941019,35,1,France,Belgium,0,0,Round of 16,Free Kick,Jeremy Doku,Belgium,[Foul] Free kick awarded to France! Openda fouls Tchouaméni on the right side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:21.358717
3941019,36,1,France,Belgium,0,0,Round of 16,Free Kick,Aurélien Djani Tchouaméni,France,[Foul] Free kick awarded to France as Tchouaméni is fouled in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:23.417961
3941019,37,1,France,Belgium,0,0,Round of 16,General,Wout Faes,Belgium,"[General] France dominating midfield with 81% possession, Tchouaméni leading the way with 15 touches.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:26.797028
3941019,38,1,France,Belgium,0,0,Round of 16,Shot (Off T),Aurélien Djani Tchouaméni,France,"[Shot Missed] Attempt missed! Tchouaméni dribbles past his man, but his right-footed shot from the edge of the box goes wide.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:45:28.152327
3941019,39,1,France,Belgium,0,0,Round of 16,General,Aurélien Djani Tchouaméni,France,"[General] Belgium is firmly in control, dominating in France's defensive third with 93% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:45:32.157279
3941019,40,1,France,Belgium,0,0,Round of 16,Shot (Wayward),Marcus Thuram,France,[Shot Missed] Attempt missed! Marcus Thuram's right-footed effort from the six-yard box goes wide.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:33.227550
3941019,41,1,France,Belgium,0,0,Round of 16,General,Romelu Lukaku Menama,Belgium,"[General] France firmly in control, dominating midfield with Rabiot leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:36.559077
3941019,42,1,France,Belgium,0,0,Round of 16,Injury,Kylian Mbappé Lottin,France,[Injury] Concern for France as Kylian Mbappé Lottin is down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:37.697434
3941019,43,1,France,Belgium,0,0,Round of 16,Foul,Adrien Rabiot,France,[Foul] Foul by Kevin De Bruyne (Belgium) on Adrien Rabiot (France) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:39.922199
3941019,44,1,France,Belgium,0,0,Round of 16,Corner,Antoine Griezmann,France,[Corner] Corner for France! Griezmann delivers after a deflection off Faes.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:40.828669
3941019,45,1,France,Belgium,0,0,Round of 16,Shot (Off T),Aurélien Djani Tchouaméni,France,[Shot Missed] Attempt missed! Tchouaméni fires over the bar from the center of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:42.190765
3941019,46,1,France,Belgium,0,0,Round of 16,General,,Belgium,"[General] Belgium firmly in control, dominating midfield possession as the first half concludes.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:44.218456
3941019,45,2,France,Belgium,0,0,Round of 16,Kick Off,,France,[Kick Off] The second half is underway! France and Belgium locked in a tense stalemate.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:45.275857
3941019,46,2,France,Belgium,0,0,Round of 16,General,Kevin De Bruyne,Belgium,"[General] Belgium asserting dominance in midfield, enjoying 100% possession early in the second half.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:48.476641
3941019,47,2,France,Belgium,0,0,Round of 16,General,N'Golo Kanté,France,"[General] France dominating midfield with 67% possession, Koundé leading the way.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:51.260054
3941019,48,2,France,Belgium,0,0,Round of 16,Shot (Saved),Aurélien Djani Tchouaméni,France,"[Shot Saved] Great save! Tchouaméni's right-footed effort from the edge of the box denied by Casteels. Four corners in an open game, both teams pushing forward.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:52.931238
3941019,49,2,France,Belgium,0,0,Round of 16,Shot (Off T),Marcus Thuram,France,"[Shot Missed] Following the set piece, Thuram heads over from the center of the box.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:45:54.112302
3941019,50,2,France,Belgium,0,0,Round of 16,Free Kick,Koen Casteels,Belgium,[Foul] Free kick awarded to Belgium after a foul on Koen Casteels in their defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:55.059788
3941019,51,2,France,Belgium,0,0,Round of 16,General,William Saliba,France,"[General] France firmly in control with 94% possession, dominating midfield play.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:45:59.550934
3941019,52,2,France,Belgium,0,0,Round of 16,General,Kylian Mbappé Lottin,France,"[General] France in control, dominating midfield for the last 2 minutes with 64% possession. Rabiot leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:02.425532
3941019,53,2,France,Belgium,0,0,Round of 16,Shot (Off T),Kylian Mbappé Lottin,France,[Shot Missed] Attempt missed! Mbappé dribbles past his man but fires wide from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:46:03.562228
3941019,54,2,France,Belgium,0,0,Round of 16,General,Aurélien Djani Tchouaméni,France,"[General] France controlling the midfield with 59% possession, Griezmann leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:06.305283
3941019,55,2,France,Belgium,0,0,Round of 16,Shot (Wayward),Kylian Mbappé Lottin,France,[Shot Missed] Attempt missed! Kylian Mbappé's right-footed shot from the center of the box goes wide.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:08.375514
3941019,56,2,France,Belgium,0,0,Round of 16,General,N'Golo Kanté,France,"[General] France dominating midfield with 88% possession, Kanté heavily involved.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:12.432992
3941019,57,2,France,Belgium,0,0,Round of 16,Free Kick,Koen Casteels,Belgium,[Foul] Free kick awarded to Belgium. Koundé fouls Doku in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:13.604900
3941019,58,2,France,Belgium,0,0,Round of 16,Free Kick,Romelu Lukaku Menama,Belgium,[Foul] Free kick awarded to France! Doku fouls Griezmann at the edge of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:15.392966
3941019,59,2,France,Belgium,0,0,Round of 16,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by Amadou Onana (Belgium) on Kylian Mbappé Lottin (France) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:16.474142
3941019,60,2,France,Belgium,0,0,Round of 16,Shot (Blocked),Yannick Ferreira Carrasco,Belgium,"[Shot Blocked] Attempt blocked! Yannick Ferreira Carrasco dribbles past his man, but his right-footed shot from the center of the box is halted by Theo Hernández.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:46:17.830949
3941019,61,2,France,Belgium,0,0,Round of 16,Substitution,Marcus Thuram,France,[Substitution] Tactical change for France as Marcus Thuram makes way for Randal Kolo Muani.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:19.340066
3941019,62,2,France,Belgium,0,0,Round of 16,Substitution,Ikoma Loïs Openda,Belgium,[Substitution] Tactical change for Belgium. Openda makes way for Mangala.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:21.253241
3941019,63,2,France,Belgium,0,0,Round of 16,Free Kick,Dayotchanculle Upamecano,France,[Foul] Foul by Romelu Lukaku (Belgium) on Jules Koundé (France) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:22.273737
3941019,64,2,France,Belgium,0,0,Round of 16,Shot (Off T),Antoine Griezmann,France,[Shot Missed] Attempt missed! Griezmann dribbles past his man but fires wide from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:46:23.268088
3941019,65,2,France,Belgium,0,0,Round of 16,General,Orel Mangala,Belgium,"[General] Belgium firmly in control, dominating midfield with Orel Mangala leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:26.329127
3941019,66,2,France,Belgium,0,0,Round of 16,General,Aurélien Djani Tchouaméni,France,"[General] Belgium dominating midfield for the last 2 minutes, holding 74% possession.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:46:29.461508
3941019,67,2,France,Belgium,0,0,Round of 16,General,Theo Bernard François Hernández,France,"[General] France firmly in control, dominating midfield with 100% possession.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:32.277842
3941019,68,2,France,Belgium,0,0,Round of 16,Shot (Off T),Aurélien Djani Tchouaméni,France,[Shot Missed] Attempt missed! Tchouaméni's right-footed shot from the edge of the box goes over the bar.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:33.388409
3941019,69,2,France,Belgium,0,0,Round of 16,General,Kevin De Bruyne,Belgium,"[General] Belgium dominating possession with 80% control, but France is gaining momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:46:36.504300
3941019,70,2,France,Belgium,0,0,Round of 16,Injury,Kylian Mbappé Lottin,France,[Injury] Concern for France as Kylian Mbappé Lottin is down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:37.531722
3941019,70,2,France,Belgium,0,0,Round of 16,Injury,Jan Vertonghen,Belgium,[Injury] Concern for Belgium as Jan Vertonghen goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:38.538155
3941019,71,2,France,Belgium,0,0,Round of 16,General,Orel Mangala,Belgium,"[General] France dominating midfield with 94% possession, Belgium struggling to keep pace.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:42.870450
3941019,72,2,France,Belgium,0,0,Round of 16,General,Arthur Theate,Belgium,"[General] France in control, dominating midfield for the last 2 minutes. Tchouaméni is highly active with 18 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:46.927904
3941019,73,2,France,Belgium,0,0,Round of 16,Shot (Off T),William Saliba,France,[Shot Missed] Attempt missed! William Saliba dribbles past his man but fires wide from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T19:46:48.086645
3941019,74,2,France,Belgium,0,0,Round of 16,General,Wout Faes,Belgium,"[General] Belgium dominating the play, firmly entrenched in France's defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:51.834331
3941019,75,2,France,Belgium,0,0,Round of 16,Yellow Card,Jan Vertonghen,Belgium,[Yellow Card] Jan Vertonghen (Belgium) receives a yellow card for a late challenge.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:53.077049
3941019,76,2,France,Belgium,0,0,Round of 16,General,Dayotchanculle Upamecano,France,"[General] France firmly in control of midfield, dominating possession and momentum as Upamecano leads the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:46:57.468915
3941019,77,2,France,Belgium,0,0,Round of 16,Shot (Off T),Kylian Mbappé Lottin,France,[Shot Missed] Attempt missed! Kylian Mbappé's right-footed shot from the center of the box goes over the bar.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:46:58.619258
3941019,78,2,France,Belgium,0,0,Round of 16,Free Kick,Amadou Onana,Belgium,[Foul] Foul by Randal Kolo Muani (France) on Orel Mangala (Belgium) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:00.669671
3941019,79,2,France,Belgium,0,0,Round of 16,General,Adrien Rabiot,France,"[General] France dominating midfield, holding 100% possession and building pressure on Belgium. Tchouaméni instrumental with nine events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:47:05.154692
3941019,80,2,France,Belgium,0,0,Round of 16,Free Kick,William Saliba,France,[Foul] Foul by Yannick Ferreira Carrasco (Belgium) on Theo Hernández (France) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:07.167216
3941019,81,2,France,Belgium,0,0,Round of 16,Free Kick,Randal Kolo Muani,France,[Free Kick] Free kick awarded to Belgium! Doku fouled by Kanté on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:09.254781
3941019,82,2,France,Belgium,0,0,Round of 16,Shot (Saved),Kevin De Bruyne,Belgium,[Shot Saved] Great save! Mike Maignan denies Kevin De Bruyne's right-footed effort from the edge of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:10.346414
3941019,83,2,France,Belgium,0,0,Round of 16,General,Dayotchanculle Upamecano,France,"[General] Belgium dominating possession with 77% in midfield, but France is gaining momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:47:14.143531
3941019,84,2,France,Belgium,1,0,Round of 16,Own Goal,Jan Vertonghen,Belgium,"[Own Goal] Disaster for Belgium! Jan Vertonghen's deflection hands France the lead. France 1, Belgium 0.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:16.169393
3941019,85,2,France,Belgium,1,0,Round of 16,General,Kevin De Bruyne,Belgium,"[General] Belgium dominating midfield with 100% possession, pressing for an equalizer.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:47:19.516578
3941019,86,2,France,Belgium,1,0,Round of 16,General,Arthur Theate,Belgium,"[General] Belgium in control, dominating midfield for the last 2 minutes with 85% possession. Arthur Theate is highly active, contributing to their pressure.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:47:23.431233
3941019,87,2,France,Belgium,1,0,Round of 16,Substitution,Yannick Ferreira Carrasco,Belgium,"[Substitution] Double change for Belgium. Off go Carrasco and Castagne, on come Lukebakio and De Ketelaere.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:24.588563
3941019,88,2,France,Belgium,1,0,Round of 16,Foul,Charles De Ketelaere,Belgium,[Foul] Foul by William Saliba (France) on Charles De Ketelaere (Belgium) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:25.655962
3941019,89,2,France,Belgium,1,0,Round of 16,Injury,Jan Vertonghen,Belgium,[Injury] Concern for Belgium as Jan Vertonghen goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:27.380229
3941019,90,2,France,Belgium,1,0,Round of 16,General,N'Golo Kanté,France,"[General] Belgium dominating midfield in the final moments, with Faes leading their charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:47:31.434678
3941019,91,2,France,Belgium,1,0,Round of 16,General,Dayotchanculle Upamecano,France,"[General] Belgium in control, dominating midfield for the last 2 minutes, pushing for an equalizer.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T19:47:35.049744
3941019,92,2,France,Belgium,1,0,Round of 16,Yellow Card,Orel Mangala,Belgium,[Yellow Card] Yellow card for Orel Mangala (Belgium) for a foul on Randal Kolo Muani.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:36.579802
3941019,93,2,France,Belgium,1,0,Round of 16,General,,France,"[General] Belgium dominating possession in stoppage time, pushing for an equalizer.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T19:47:38.315919
