match_id,minute,period,home_team,away_team,home_score,away_score,stage,detected_type,player,team,llm_commentary,model,agent_model,momentum_used,chain_used,generated_at
3930163,10,1,Serbia,England,0,0,Group Stage,Free Kick,Predrag Rajković,Serbia,[Foul] Foul by England on Predrag Rajković in Serbia's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:43.926216
3930163,11,1,Serbia,England,0,0,Group Stage,General,John Stones,England,"[General] England dominating midfield early on, with Declan Rice heavily involved in play.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:48.324579
3930163,12,1,Serbia,England,0,1,Group Stage,Goal,Jude Bellingham,England,"[Goal] Goal! England takes the lead! Jude Bellingham scores with a header from the centre of the box. Serbia 0, England 1.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:50.429728
3930163,13,1,Serbia,England,0,1,Group Stage,General,Jude Bellingham,England,"[General] England controlling the game with 59% possession, primarily in Serbia's defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:53.758698
3930163,14,1,Serbia,England,0,1,Group Stage,General,Jude Bellingham,England,"[General] England dominating midfield with 75% possession, Stones leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:56.767954
3930163,15,1,Serbia,England,0,1,Group Stage,Foul,Filip Kostić,Serbia,[Foul] Foul by Filip Kostić (Serbia) in his own defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:57.901832
3930163,16,1,Serbia,England,0,1,Group Stage,Foul,Jude Bellingham,England,[Foul] Foul by Andrija Živković (Serbia) on Jude Bellingham (England) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:08:59.173947
3930163,17,1,Serbia,England,0,1,Group Stage,Free Kick,Jude Bellingham,England,[Foul] Foul by Milos Veljkovic (Serbia) on Harry Kane (England) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:00.307491
3930163,18,1,Serbia,England,0,1,Group Stage,Shot (Off T),Trent Alexander-Arnold,England,[Shot Missed] Attempt missed! Trent Alexander-Arnold dribbles past his man but shoots wide from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:09:01.635762
3930163,19,1,Serbia,England,0,1,Group Stage,Shot (Off T),Aleksandar Mitrović,Serbia,[Shot Missed] Attempt missed! Mitrović dribbles past his defender but fires wide from the center of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:09:02.925148
3930163,20,1,Serbia,England,0,1,Group Stage,Foul,Bukayo Saka,England,[Foul] Foul by Strahinja Pavlović (Serbia) on Bukayo Saka (England) near the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:04.307157
3930163,21,1,Serbia,England,0,1,Group Stage,Free Kick,Trent Alexander-Arnold,England,[Foul] Free kick awarded to England! Trent Alexander-Arnold fouled on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:05.514473
3930163,22,1,Serbia,England,0,1,Group Stage,Shot (Blocked),Dušan Vlahović,Serbia,[Shot Blocked] Attempt blocked! Dušan Vlahović's left-footed shot from the edge of the box denied by Marc Guehi after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:09:06.979642
3930163,23,1,Serbia,England,0,1,Group Stage,General,Nikola Milenković,Serbia,"[General] England dominating the match with 96% possession, pressuring Serbia in their own half.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:10.375733
3930163,24,1,Serbia,England,0,1,Group Stage,General,Saša Lukić,Serbia,"[General] Serbia controlling possession with 57%, dominating the midfield exchanges.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:13.306059
3930163,25,1,Serbia,England,0,1,Group Stage,General,Jordan Pickford,England,"[General] Serbia dominating the midfield with 93% possession, Veljkovic leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:17.464703
3930163,26,1,Serbia,England,0,1,Group Stage,Free Kick,Milos Veljkovic,Serbia,[Foul] Foul by Harry Kane (England) on Nikola Milenković (Serbia) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:19.478563
3930163,27,1,Serbia,England,0,1,Group Stage,Free Kick,Andrija Živković,Serbia,"[Foul] Free kick awarded to Serbia after a foul by England on Andrija Živković, just off the left wing.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:21.760270
3930163,28,1,Serbia,England,0,1,Group Stage,Foul,Trent Alexander-Arnold,England,[Foul] Foul by Nemanja Gudelj (Serbia) on Trent Alexander-Arnold (England) at the edge of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:22.888643
3930163,29,1,Serbia,England,0,1,Group Stage,Shot (Blocked),Trent Alexander-Arnold,England,[Shot Blocked] Attempt blocked! Trent Alexander-Arnold's right-footed shot from the edge of the box denied by Sergej Milinković-Savić.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:25.039430
3930163,30,1,Serbia,England,0,1,Group Stage,Free Kick,Jordan Pickford,England,[Foul] Foul by Serbia on Jordan Pickford in England's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:26.135790
3930163,31,1,Serbia,England,0,1,Group Stage,Free Kick,Trent Alexander-Arnold,England,[Foul] Free kick awarded to England! Trent Alexander-Arnold fouled on the right side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:27.117158
3930163,32,1,Serbia,England,0,1,Group Stage,Free Kick,Andrija Živković,Serbia,"[Foul] Free kick awarded to Serbia after a foul by England on Andrija Živković, near the left wing.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:29.254960
3930163,33,1,Serbia,England,0,1,Group Stage,General,Jude Bellingham,England,"[General] Serbia firmly in control of midfield, with Lukić leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:33.169923
3930163,34,1,Serbia,England,0,1,Group Stage,General,Declan Rice,England,"[General] Serbia in control, dominating midfield for the last 2 minutes. Milenković leading the charge with 9 events.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:36.214003
3930163,35,1,Serbia,England,0,1,Group Stage,General,Sergej Milinković-Savić,Serbia,"[General] Serbia is in control with 58% possession, pressing hard despite trailing 0-1.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:09:39.630386
3930163,36,1,Serbia,England,0,1,Group Stage,Foul,Jude Bellingham,England,[Foul] Foul by Nemanja Gudelj (Serbia) on Jude Bellingham (England) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:40.769738
3930163,37,1,Serbia,England,0,1,Group Stage,Foul,Jude Bellingham,England,[Foul] Foul by Dušan Vlahović (Serbia) on Jude Bellingham (England) in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:42.935508
3930163,38,1,Serbia,England,0,1,Group Stage,Yellow Card,Nemanja Gudelj,Serbia,[Yellow Card] Nemanja Gudelj (Serbia) receives a yellow card for a foul on Jude Bellingham (England).,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:44.426666
3930163,39,1,Serbia,England,0,1,Group Stage,Free Kick,John Stones,England,[Foul] Foul by Saša Lukić (Serbia) on Declan Rice (England) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:46.257047
3930163,40,1,Serbia,England,0,1,Group Stage,Injury,Filip Kostić,Serbia,"[Injury] Filip Kostić down for Serbia, receiving medical attention on the pitch.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:47.157079
3930163,40,1,Serbia,England,0,1,Group Stage,Injury,Jude Bellingham,England,[Injury] Jude Bellingham down with an injury. England will be concerned.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:48.089013
3930163,41,1,Serbia,England,0,1,Group Stage,General,Filip Kostić,Serbia,"[General] Serbia in control, dominating possession and building momentum as they press for an equalizer.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:09:52.520784
3930163,42,1,Serbia,England,0,1,Group Stage,General,Filip Kostić,Serbia,"[General] England in control in midfield, but Serbia building momentum as the half progresses.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:09:56.398588
3930163,43,1,Serbia,England,0,1,Group Stage,Substitution,Filip Kostić,Serbia,"[Substitution] Substitution for Serbia. Filip Kostić exits due to injury, replaced by Filip Mladenović.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:57.577919
3930163,44,1,Serbia,England,0,1,Group Stage,Foul,Nemanja Gudelj,Serbia,[Foul] Foul by Jude Bellingham (England) on Nemanja Gudelj (Serbia) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:09:58.735284
3930163,45,1,Serbia,England,0,1,Group Stage,Foul,Nemanja Gudelj,Serbia,[Foul] Foul by Harry Kane (England) on Nemanja Gudelj (Serbia) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:00.546238
3930163,46,1,Serbia,England,0,1,Group Stage,Free Kick,Filip Mladenović,Serbia,[Foul] Free kick awarded to Serbia after a foul by Trent Alexander-Arnold on Filip Mladenović.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:01.499718
3930163,47,1,Serbia,England,0,1,Group Stage,Corner,Filip Mladenović,Serbia,"[Corner] Corner for Serbia. Mladenović delivers, conceded by Pickford.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:02.506109
3930163,45,2,Serbia,England,0,1,Group Stage,Kick Off,,Serbia,[Kick Off] The second half is underway! England leads 1-0 against Serbia. Exciting moments ahead!,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:05.915992
3930163,45,2,Serbia,England,0,1,Group Stage,Substitution,Nemanja Gudelj,Serbia,[Substitution] Tactical change for Serbia. Ivan Ilić replaces Nemanja Gudelj.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:08.035395
3930163,46,2,Serbia,England,0,1,Group Stage,Foul,Aleksandar Mitrović,Serbia,[Foul] Foul by Jude Bellingham (England) on Aleksandar Mitrović (Serbia) near the left wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:09.591513
3930163,47,2,Serbia,England,0,1,Group Stage,General,Trent Alexander-Arnold,England,"[General] Midfield battle intensifies, with Declan Rice leading England's efforts. Possession evenly split at 50%.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:13.059560
3930163,48,2,Serbia,England,0,1,Group Stage,General,Declan Rice,England,"[General] Serbia in control with momentum advantage, dominating play for the last 3 minutes. Strahinja Pavlović most active with 7 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:10:17.133489
3930163,49,2,Serbia,England,0,1,Group Stage,General,John Stones,England,"[General] England maintaining control in midfield, boasting 81% possession, but Serbia shows rising momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:10:20.855381
3930163,50,2,Serbia,England,0,1,Group Stage,Foul,Strahinja Pavlović,Serbia,[Foul] Foul by Bukayo Saka (England) on Strahinja Pavlović (Serbia) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:22.111328
3930163,51,2,Serbia,England,0,1,Group Stage,General,Dušan Vlahović,Serbia,"[General] Serbia asserting dominance with 65% possession, Milinković-Savić leading the charge. However, England is gaining momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:10:25.897212
3930163,52,2,Serbia,England,0,1,Group Stage,General,Jordan Pickford,England,"[General] England dominating midfield with 69% possession, Bellingham leading the charge with 11 events.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:10:29.489453
3930163,53,2,Serbia,England,0,1,Group Stage,General,Saša Lukić,Serbia,"[General] Serbia dominating midfield with 69% possession, led by Saša Lukić's influence.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:33.515747
3930163,54,2,Serbia,England,0,1,Group Stage,Foul,Harry Kane,England,[Foul] Foul by Aleksandar Mitrović (Serbia) on Harry Kane (England) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:35.600390
3930163,55,2,Serbia,England,0,1,Group Stage,Shot (Saved),Trent Alexander-Arnold,England,[Shot Saved] Attempt saved! Trent Alexander-Arnold's right-footed shot from the edge of the box denied by Predrag Rajković after he beats his man.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:10:37.092771
3930163,56,2,Serbia,England,0,1,Group Stage,Free Kick,Declan Rice,England,[Foul] Foul by Serbia on Declan Rice (England) near the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:39.218566
3930163,57,2,Serbia,England,0,1,Group Stage,General,Saša Lukić,Serbia,"[General] England dominating midfield with 88% possession, led by Declan Rice's influence.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:42.146410
3930163,58,2,Serbia,England,0,1,Group Stage,Injury,Aleksandar Mitrović,Serbia,[Injury] Concern for Serbia as Aleksandar Mitrović goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:43.175365
3930163,60,2,Serbia,England,0,1,Group Stage,Substitution,Aleksandar Mitrović,Serbia,"[Substitution] Double change for Serbia. Off go Mitrović and Lukić, replaced by Tadić and Jović.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:45.140429
3930163,61,2,Serbia,England,0,1,Group Stage,Free Kick,Trent Alexander-Arnold,England,[Foul] Foul by Sergej Milinković-Savić (Serbia) on Harry Kane (England) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:46.135867
3930163,62,2,Serbia,England,0,1,Group Stage,Free Kick,Strahinja Pavlović,Serbia,[Foul] Foul by Bukayo Saka (England) on Filip Mladenović (Serbia). Free kick awarded on the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:47.435129
3930163,63,2,Serbia,England,0,1,Group Stage,Free Kick,Nikola Milenković,Serbia,[Free Kick] Free kick awarded to Serbia! Milenković brought down in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:48.355626
3930163,64,2,Serbia,England,0,1,Group Stage,General,Jordan Pickford,England,"[General] Serbia dominating the midfield with 95% possession, Veljkovic leading the charge.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:52.111963
3930163,65,2,Serbia,England,0,1,Group Stage,Free Kick,Declan Rice,England,[Foul] Foul by Nikola Milenković (Serbia) on Harry Kane (England) near the right wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:53.220348
3930163,66,2,Serbia,England,0,1,Group Stage,Corner,Trent Alexander-Arnold,England,"[Corner] Corner for England. Trent Alexander-Arnold delivers, conceded by Strahinja Pavlović.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:54.213772
3930163,67,2,Serbia,England,0,1,Group Stage,Corner,Trent Alexander-Arnold,England,[Corner] Corner for England. Trent Alexander-Arnold delivers from the right.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:55.963780
3930163,68,2,Serbia,England,0,1,Group Stage,Substitution,Trent Alexander-Arnold,England,[Substitution] Tactical change for England. Conor Gallagher replaces Trent Alexander-Arnold.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:10:56.825291
3930163,69,2,Serbia,England,0,1,Group Stage,General,Filip Mladenović,Serbia,"[General] Serbia firmly in control, dominating England's defensive third with sustained pressure.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:01.636126
3930163,70,2,Serbia,England,0,1,Group Stage,Foul,Harry Kane,England,[Foul] Foul by Ivan Ilić (Serbia) on Harry Kane (England) near the right side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:03.679967
3930163,71,2,Serbia,England,0,1,Group Stage,Free Kick,Phil Foden,England,"[Foul] Foul by Nikola Milenković on Phil Foden, free kick awarded to England on the right side of the box.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:05.783776
3930163,72,2,Serbia,England,0,1,Group Stage,General,Phil Foden,England,"[General] England asserting dominance, enjoying 100% possession in their defensive third.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:09.974554
3930163,73,2,Serbia,England,0,1,Group Stage,Substitution,Andrija Živković,Serbia,[Substitution] Tactical change for Serbia. Veljko Birmančević replaces Andrija Živković.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:11.013115
3930163,74,2,Serbia,England,0,1,Group Stage,Yellow Card,Dušan Tadić,Serbia,[Yellow Card] Dušan Tadić (Serbia) receives a yellow card for a foul on Phil Foden (England).,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:12.367365
3930163,75,2,Serbia,England,0,1,Group Stage,Substitution,Bukayo Saka,England,"[Substitution] Tactical change for England. Bukayo Saka departs, replaced by Jarrod Bowen.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:13.281829
3930163,76,2,Serbia,England,0,1,Group Stage,Shot (Saved to Post),Harry Kane,England,[Shot Saved] Great chance! Harry Kane's header from the six-yard box saved and hits the post.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:14.472178
3930163,77,2,Serbia,England,0,1,Group Stage,General,Ivan Ilić,Serbia,"[General] Serbia controlling midfield with 89% possession, Milinković-Savić leading the charge.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:11:19.713208
3930163,78,2,Serbia,England,0,1,Group Stage,Injury,Predrag Rajković,Serbia,[Injury] Concern for Serbia as goalkeeper Predrag Rajković goes down with an injury.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:20.836572
3930163,78,2,Serbia,England,0,1,Group Stage,Injury,Kieran Trippier,England,"[Injury] Kieran Trippier down for England, receiving medical attention on the pitch.",gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:21.923956
3930163,79,2,Serbia,England,0,1,Group Stage,General,Kieran Trippier,England,"[General] England firmly in control now, enjoying 100% possession and building pressure.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:11:25.401983
3930163,80,2,Serbia,England,0,1,Group Stage,Free Kick,Nikola Milenković,Serbia,[Foul] Foul by Conor Gallagher (England) on Ivan Ilić (Serbia) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:27.488804
3930163,81,2,Serbia,England,0,1,Group Stage,Shot (Saved),Dušan Vlahović,Serbia,[Shot Saved] Attempt saved! Dušan Vlahović dribbles past his man but is denied by Jordan Pickford from the edge of the box.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:11:28.647161
3930163,82,2,Serbia,England,0,1,Group Stage,Shot (Blocked),Veljko Birmančević,Serbia,[Shot Blocked] Attempt blocked! Veljko Birmančević's right-footed shot from the edge of the box denied by Harry Kane.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:29.755520
3930163,83,2,Serbia,England,0,1,Group Stage,Free Kick,Jordan Pickford,England,[Foul] Foul by Dušan Vlahović (Serbia) on Jarrod Bowen (England). Free kick awarded in England's defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:30.893875
3930163,84,2,Serbia,England,0,1,Group Stage,General,Dušan Vlahović,Serbia,"[General] England firmly in control with 91% possession, but Serbia is gaining momentum.",gpt-4o-mini,gpt-4o,True,False,2026-01-01T20:11:34.384894
3930163,85,2,Serbia,England,0,1,Group Stage,Substitution,Jude Bellingham,England,[Substitution] Tactical change for England. Jude Bellingham makes way for Kobbie Mainoo.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:35.465302
3930163,86,2,Serbia,England,0,1,Group Stage,Free Kick,John Stones,England,[Foul] Foul by Declan Rice (England) on Dušan Tadić (Serbia) in midfield.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:36.429755
3930163,87,2,Serbia,England,0,1,Group Stage,Free Kick,Kobbie Mainoo,England,[Foul] Free kick awarded to England. Foul by Milos Veljkovic on Phil Foden in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:38.520554
3930163,88,2,Serbia,England,0,1,Group Stage,Shot (Off T),Sergej Milinković-Savić,Serbia,"[Shot Missed] Attempt missed! Sergej Milinković-Savić dribbles past his marker, but his right-footed shot from the edge of the box goes wide.",gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:11:39.709899
3930163,89,2,Serbia,England,0,1,Group Stage,Foul,Harry Kane,England,[Foul] Foul by Nikola Milenković (Serbia) on Harry Kane (England) in the attacking third.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:41.705750
3930163,90,2,Serbia,England,0,1,Group Stage,Free Kick,Kyle Walker,England,[Foul] Free kick awarded to England. Milinković-Savić fouls Gallagher on the left wing.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:42.729168
3930163,91,2,Serbia,England,0,1,Group Stage,Free Kick,Jarrod Bowen,England,[Free Kick] Free kick awarded to England! Ilić fouls Gallagher on the right side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:43.743595
3930163,92,2,Serbia,England,0,1,Group Stage,Shot (Blocked),Ivan Ilić,Serbia,[Shot Blocked] Attempt blocked! Ivan Ilić's left-footed shot from the edge of the box halted by Conor Gallagher after he dribbles past his marker.,gpt-4o-mini,gpt-4o,False,True,2026-01-01T20:11:44.895942
3930163,93,2,Serbia,England,0,1,Group Stage,Free Kick,Jordan Pickford,England,[Free Kick] Free kick awarded to England after a foul by Milenković on Bowen in the defensive half.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:45.744618
3930163,94,2,Serbia,England,0,1,Group Stage,Free Kick,Kobbie Mainoo,England,[Free Kick] Free kick awarded to England! Kobbie Mainoo brought down on the left side of the box.,gpt-4o-mini,gpt-4o,False,False,2026-01-01T20:11:46.820008
