data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
FOX,24,2,England awarded a free kick in their own half.,Free Kick,"[Corner] Corner for Spain, delivered by Lamine Yamal. Conceded by Marc Guehi. Open game unfolding.",128,0.3108930513262748,0.1152668793996175,0.0,0.34580064,0.0,-0.0436732023954391,0.0585552304983139,0.102228432893753,9,15,6,12,0,0,5,0,0.0,1,1,0,0.0,1,1,0,0.0,0,5,0,0,1,1,0,0,1,2,0,1,0.0,0.24871444142124938
FOX,25,1,Harry Kane (England) has received a first yellow card.,Yellow Card,[Yellow Card] Harry Kane (England) shown a yellow card for a foul on Fabián Ruiz (Spain).,129,0.5985419694545058,0.5557817817015366,0.4250133237092442,0.82566535,0.4166666666666667,-0.3810946643352508,-0.107917197048664,0.2731774672865867,9,16,7,12,5,1,3,1,1.0,1,2,1,1.0,1,2,1,1.0,1,3,0,0,1,2,0,0,1,3,0,1,1.0,0.6788335746178648
FOX,25,2,Francois Letexier signals a free kick to Spain in their own half.,Free Kick,[Yellow Card] Harry Kane (England) shown a yellow card for a foul on Fabián Ruiz (Spain).,129,0.2983791446250654,0.1386452230230936,0.0373284222636411,0.31978372,0.0588235294117647,0.1145018935203552,-0.107917197048664,0.2224190905690193,12,16,8,12,1,1,3,0,0.0,1,2,1,1.0,1,2,0,0.0,1,3,0,0,1,2,0,0,1,3,0,1,0.3333333333333333,0.305369982887944
FOX,26,1,Francois Letexier waits before resuming play because Fabian Ruiz for Spain is still down.,Injury,"[Injury] Fabián Ruiz Peña (Spain) down with an injury, receiving medical attention.",131,0.3358539237146096,0.2355226882384243,0.1213167532541423,0.41858464,0.1666666666666666,-0.1013338714838028,-0.4644862413406372,0.3631523698568344,14,12,12,10,3,2,2,0,0.0,1,1,1,1.0,0,0,0,0.0,2,2,0,0,1,1,0,0,0,0,0,0,0.45454545454545453,0.3595922289218858
FOX,26,2,Francois Letexier waits before resuming play because Fabian Ruiz for Spain is still down.,Injury,[Injury] Injury concern for England as Kobbie Mainoo goes down.,130,0.1892683304767572,0.0963643868659288,0.0845798608014701,0.14895774,0.0555555555555555,-0.1013338714838028,-0.6333537101745605,0.5320198386907578,14,10,12,8,1,2,2,0,0.0,1,1,0,0.0,0,0,0,0.0,2,2,0,0,1,1,0,0,0,0,0,0,0.0,0.15141466353325356
FOX,27,1,Spain to take a throw-in in England territory.,General,[Foul] Foul by Phil Foden (England) on Unai Simón Mendibil (Spain) in the defensive half.,132,0.3056918680093562,0.2351230518747535,0.1937687116741943,0.3577543,0.1538461538461538,0.0350432209670543,-0.4475584626197815,0.4826016835868358,8,15,5,11,2,0,3,0,0.0,2,2,2,1.0,1,1,0,0.0,0,3,0,0,2,2,0,0,1,2,0,1,1.0,0.4445534963867024
FOX,27,2,Spain's Fabian Ruiz is on his feet again at Olympiastadion.,Injury,[Foul] Foul by Phil Foden (England) on Unai Simón Mendibil (Spain) in the defensive half.,132,0.1509732310857702,0.1687991724923357,0.0842826346104656,0.35544822,0.0666666666666666,0.4549461305141449,-0.4475584626197815,0.9025045931339264,10,15,6,11,1,2,3,0,0.0,1,2,1,1.0,0,1,0,0.0,2,3,0,0,1,2,0,0,0,2,0,1,0.2727272727272727,0.1753240401740957
FOX,28,1,"Fabian Ruiz of Spain smashes in a shot on target. The keeper saves, though.",General,[Shot Saved] Attempt saved. Fabián Ruiz Peña's right footed shot from the edge of the box denied by Jordan Pickford.,133,0.4730288490626491,0.3081755193535853,0.1993278361750747,0.6251987,0.1,0.0283873490989208,-0.0040238127112388,0.0324111618101596,14,20,9,15,2,1,4,0,0.0,1,0,0,0.0,2,3,2,1.0,1,4,0,0,1,0,0,0,2,5,0,2,0.5454545454545454,0.4875139839638921
FOX,29,1,Throw-in for Spain at Olympiastadion.,General,"[General] England in firm control with 77.8% possession, dominating midfield. Jude Bellingham leads with 13 events.",134,0.2761674047187029,0.1000041922827639,0.0515626999438042,0.24844988,0.0,0.1374690532684326,0.3328120112419128,0.1953429579734802,5,16,3,11,0,2,2,0,0.0,1,1,0,0.0,1,0,0,0.0,2,2,0,0,1,1,0,0,1,0,0,0,0.0,0.2209339243940648
FOX,29,2,Spain awarded a throw-in in their own half.,General,"[General] England in firm control with 77.8% possession, dominating midfield. Jude Bellingham leads with 13 events.",134,0.2378551129614199,0.0981686547881875,0.0854223476310115,0.20908362,0.0,-0.0102735012769699,0.3328120112419128,0.3430855125188827,8,16,5,11,0,0,2,0,0.0,1,1,0,0.0,1,0,0,0.0,0,2,0,0,1,1,0,0,1,0,0,0,0.0,0.19028409102242577
FOX,30,1,England awarded a free kick in their own half.,Free Kick,[Yellow Card] Daniel Olmo Carvajal (Spain) receives a yellow card for a foul on Declan Rice (England).,135,0.32768010982048,0.1387235110093685,0.0429525926976001,0.31071794,0.0625,-0.0436732023954391,-0.1491232961416244,0.1054500937461853,9,17,6,13,1,0,3,0,0.0,1,2,1,1.0,1,2,0,0.0,0,3,0,0,1,2,0,0,1,3,0,1,0.6,0.38214408779028297
FOX,30,2,England awarded a free kick in their own half.,Free Kick,"[Injury] Declan Rice (England) down with an injury, receiving medical attention.",136,0.2398828104892532,0.1395753454180771,0.0522498535000081,0.2895531,0.0769230769230769,-0.0436732023954391,-0.5028679966926575,0.4591947942972183,9,11,6,9,1,0,2,0,0.0,1,1,1,1.0,1,0,0,0.0,0,2,0,0,1,1,0,0,1,0,0,0,0.6,0.31190624722517335
FOX,32,1,Free kick England.,Free Kick,[Foul] Foul by Rodrigo Hernández (Spain) on Jude Bellingham (England). Free kick awarded in England's defensive half.,137,0.4665062680445673,0.4102183520267489,0.3868936119884498,0.59376144,0.25,0.0620879828929901,-0.3025420010089874,0.3646299839019775,3,17,3,14,3,1,4,1,1.0,1,2,1,1.0,1,2,1,1.0,1,4,0,0,1,3,0,1,1,3,0,1,1.0,0.5732050136172944
FOX,32,2,Declan Rice has recovered and rejoins the match in Berlin.,Injury,[Foul] Foul by Rodrigo Hernández (Spain) on Jude Bellingham (England). Free kick awarded in England's defensive half.,137,0.1824134763572901,0.0749444102571129,0.0362587080376504,0.18857452,0.0,0.1926373243331909,-0.3025420010089874,0.4951793253421783,10,17,6,14,0,2,4,0,0.0,0,2,0,0.0,0,2,0,0.0,2,4,0,0,0,3,0,1,0,3,0,1,0.0,0.14593078053909442
FOX,35,1,Corner awarded to Spain.,Corner,"[Shot Blocked] Attempt blocked. Daniel Olmo's right foot shot from the edge of the box denied by Harry Kane. Open game with 11 corners total, 8 for Spain.",141,0.3306980235846941,0.1782155472003228,0.0474193287726033,0.43459573,0.0526315789473684,0.027674525976181,-0.1841800212860107,0.2118545472621917,4,28,3,19,1,1,5,0,0.0,1,1,1,1.0,1,4,1,1.0,1,5,0,0,1,1,0,0,1,6,0,2,1.0,0.464558418091556
FOX,35,2,Spain have been awarded a corner by Francois Letexier.,Corner,"[Shot Blocked] Attempt blocked. Daniel Olmo's right foot shot from the edge of the box denied by Harry Kane. Open game with 11 corners total, 8 for Spain.",141,0.3095127716418114,0.1544668450628395,0.0675762489887673,0.34820524,0.0476190476190476,0.0411694273352623,-0.1841800212860107,0.225349448621273,9,28,5,19,1,1,5,0,0.0,1,1,1,1.0,1,4,1,1.0,1,5,0,0,1,1,0,0,1,6,0,2,0.5555555555555556,0.3587213287084195
FOX,36,1,Ball goes out of play for a England goal kick.,General,"[Corner] Corner for England. Harry Kane delivers, conceded by Álvaro Morata.",142,0.3641920742790004,0.1921881252560484,0.1032023727142075,0.40193343,0.0714285714285714,-0.1186442449688911,0.0011518336832523,0.1197960786521434,10,11,7,9,1,1,3,0,0.0,1,1,1,1.0,2,1,0,0.0,1,3,0,0,1,1,0,0,2,2,0,1,0.3333333333333333,0.35802032576479376
FOX,38,1,England have a goal kick.,General,"[General] Spain dominating possession with 100%, controlling midfield for the last 2 minutes.",144,0.2704150229692459,0.1065876185894012,0.0,0.31976286,0.0,0.1444116234779358,0.3825143873691559,0.2381027638912201,5,13,3,9,0,0,1,0,0.0,1,1,0,0.0,2,0,0,0.0,0,1,0,0,1,1,0,0,2,0,0,0,0.0,0.216332019221756
FOX,41,1,Can Spain get the ball into an attacking position from this throw-in in England's half?,General,"[General] Spain dominating possession with 57.6%, controlling the midfield. England struggling to break through.",147,0.428349161018951,0.2626737299826719,0.1056118368320363,0.5647623,0.1176470588235294,0.0615171641111373,-0.013107381761074,0.0746245458722114,15,14,9,10,2,1,1,0,0.0,2,2,2,1.0,1,0,0,0.0,1,1,0,0,2,2,0,0,1,0,0,0,0.6,0.4626793299566708
FOX,42,1,Throw-in for England in their own half.,General,"[General] Spain dominating possession with 88.2%, controlling midfield for the last 2 minutes.",148,0.31521506005252,0.1364835917118468,0.0484048185239073,0.36104596,0.0,0.0985079854726791,0.2470985203981399,0.1485905349254608,7,13,4,8,0,1,1,0,0.0,1,1,0,0.0,1,0,0,0.0,1,1,0,0,1,1,0,0,1,0,0,0,0.0,0.2521720487196893
FOX,43,1,In Berlin Spain drive forward through Alvaro Morata. His shot is on target but it's saved.,General,[Shot Blocked] Attempt blocked. Álvaro Morata's right footed shot from the center of the box denied by John Stones.,149,0.3460889590392897,0.2428079721146675,0.0825776329081811,0.5458463,0.1,0.0763894319534301,-0.2676786482334137,0.3440680801868438,16,19,10,14,2,3,4,1,0.3333333333333333,1,0,0,0.0,2,3,1,0.5,3,4,0,0,1,0,0,0,2,5,0,2,0.21052631578947367,0.31897643370216217
FOX,43,2,Corner awarded to Spain.,Corner,[Shot Blocked] Attempt blocked. Álvaro Morata's right footed shot from the center of the box denied by John Stones.,149,0.2653304859995842,0.1188917060693105,0.0,0.35667512,0.0,0.027674525976181,-0.2676786482334137,0.2953531742095947,4,19,3,14,0,1,4,0,0.0,1,0,0,0.0,1,3,0,0.0,1,4,0,0,1,0,0,0,1,5,0,2,0.0,0.21226438915808105
FOX,44,1,Francois Letexier awards England a goal kick.,General,"[Corner] Corner for Spain, delivered by Álvaro Morata. Pressure mounting as the game remains goalless.",150,0.3181994315236807,0.1237042943636576,0.0,0.37111288,0.0,0.1497205793857574,0.0514054223895072,0.0983151569962501,7,15,6,11,0,1,3,0,0.0,1,1,0,0.0,2,2,1,0.5,1,3,0,0,1,1,0,0,2,3,0,1,0.2222222222222222,0.29900398904519443
FOX,45,1,Spain will need to be alert as they defend a dangerous free kick from England.,Free Kick,[Shot Blocked] Attempt blocked. Harry Kane's right footed shot from the centre of the box denied by Rodrigo Hernández.,151,0.2669891954069511,0.0937632119463782,0.0278262185474935,0.25346342,0.0,-0.0478995516896247,-0.2612324059009552,0.2133328542113304,15,19,8,14,0,0,4,0,0.0,2,0,0,0.0,1,3,0,0.0,0,4,0,0,2,0,0,0,1,5,0,2,0.0,0.2135913568672326
FOX,45,2,Luis De La Fuente is making the team's first substitution at Olympiastadion with Martin Zubimendi replacing Rodri.,Substitution,[Shot Blocked] Attempt blocked. Harry Kane's right footed shot from the centre of the box denied by Rodrigo Hernández.,151,0.2265812731806663,0.0626375278448698,0.0519357176469675,0.13597687,0.0,0.0203550849109888,-0.2612324059009552,0.281587490811944,17,19,11,14,0,4,4,0,0.0,0,0,0,0.0,1,3,0,0.0,4,4,0,0,0,0,0,0,1,5,0,2,0.1111111111111111,0.2034872415892269
FOX,45,3,The current period has ended.,Half Time,[Shot Blocked] Attempt blocked. Harry Kane's right footed shot from the centre of the box denied by Rodrigo Hernández.,151,0.2037397327534075,0.0417313976435814,0.0993992062952979,0.025794987,0.0,0.049002856016159,-0.2612324059009552,0.3102352619171142,5,19,3,14,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,5,0,2,0.5,0.26299178627563674
FOX,45,4,The current period has begun.,Kick Off,[Shot Blocked] Attempt blocked. Harry Kane's right footed shot from the centre of the box denied by Rodrigo Hernández.,151,0.1904999066776748,0.0272737980732276,0.0993992062952979,-0.017577812,0.0,0.0585893616080284,-0.2612324059009552,0.3198217675089836,5,19,3,14,0,0,4,0,0.0,0,0,0,0.0,0,3,0,0.0,0,4,0,0,0,0,0,0,0,5,0,2,0.5,0.25239992535726286
FOX,45+1,1,England's Phil Foden gets in a shot on goal at Olympiastadion. But the effort is unsuccessful.,General,[Shot Saved] Attempt saved. Phil Foden's left-footed shot from six yards denied by Unai Simón.,152,0.4180432044607003,0.2985674054280386,0.1334287457234065,0.5956068,0.1666666666666666,-0.2234737277030944,5.567073822021485e-05,0.2235293984413147,16,15,9,14,3,3,4,1,0.3333333333333333,1,0,0,0.0,3,3,1,0.3333333333333333,3,4,0,0,1,0,0,0,3,5,0,2,0.3157894736842105,0.3975924575265938
FOX,45+2,1,England have a goal kick.,General,"[General] Spain controlling the game with 81% possession, dominating midfield play.",153,0.2844085097312927,0.1022751331329345,0.0,0.3068254,0.0,0.1444116234779358,0.3136029839515686,0.1691913604736328,5,11,3,8,0,0,1,0,0.0,1,1,0,0.0,2,0,0,0.0,0,1,0,0,1,1,0,0,2,0,0,0,0.0,0.22752680790527346
FOX,46,1,Throw-in Spain.,General,"[Substitution] Substitution for Spain. Rodrigo Hernández Cascante off due to injury, replaced by Martín Zubimendi Ibáñez.",156,0.3665262524294402,0.1999005139215185,0.0764278605457481,0.4463506,0.0769230769230769,0.0359537452459335,-0.0976427868008613,0.1335965320467949,2,16,2,13,1,1,3,0,0.0,1,1,1,1.0,1,1,0,0.0,1,3,0,0,1,1,0,0,1,2,0,1,0.42857142857142855,0.3789352867986917
FOX,46,2,Throw-in Spain.,General,[Kick Off] The second half is underway. Euro 2024 Final remains goalless.,155,0.2986955149099231,0.0688526431719462,0.0,0.20655793,0.0,0.0359537452459335,0.0477296151220798,0.0117758698761463,2,12,2,10,0,1,2,0,0.0,1,0,0,0.0,1,1,0,0.0,1,2,0,0,1,0,0,0,1,1,0,0,0.0,0.23895641202477075
FOX,47,1,Goal! Nico Williams gives Spain a 1-0 lead in Berlin.,Goal,"[Goal] Goal! Spain 1, England 0. Nicholas Williams with a left-footed strike from the center of the box, assisted by Lamine Yamal.",157,0.4640406319753546,0.3592833114009723,0.1729185572408164,0.7284608,0.1764705882352941,0.498479962348938,0.2767925560474396,0.2216874063014984,10,22,7,14,3,3,3,2,0.6666666666666666,1,2,1,1.0,1,3,1,1.0,3,3,0,0,1,2,0,0,1,4,0,1,0.38461538461538464,0.4481555847579994
FOX,49,1,Dani Olmo for Spain gets in a strike but fails to hit the target.,General,[Shot Missed] Attempt missed. Daniel Olmo's left footed shot from the center of the box goes wide.,159,0.3428051039170007,0.2227818637544287,0.0967068548033422,0.5160832,0.0555555555555555,-0.1559416502714157,-0.4530668258666992,0.2971251755952835,14,17,8,13,1,1,3,1,1.0,1,0,0,0.0,1,2,0,0.0,1,3,0,0,1,0,0,0,1,3,0,1,0.0,0.27424408695272284
FOX,49,2,Goal kick for England at Olympiastadion.,General,[Shot Missed] Attempt missed. Daniel Olmo's left footed shot from the center of the box goes wide.,159,0.1339771822094917,0.0892298221588134,0.0,0.26768947,0.0,0.2787139117717743,-0.4530668258666992,0.7317807376384735,6,17,4,13,0,2,3,0,0.0,1,0,0,0.0,2,2,0,0.0,2,3,0,0,1,0,0,0,2,3,0,1,0.0,0.1071817464723053
FOX,50,1,Francois Letexier signals a England throw-in in Spain's half.,General,"[General] England dominating midfield with 68.9% possession, Jude Bellingham leading the charge.",160,0.2732839142591425,0.1307675957263401,0.0460436064742678,0.2795925,0.0666666666666666,0.0229550562798976,0.322122186422348,0.2991671301424503,9,12,7,9,1,1,2,0,0.0,2,1,1,0.5,1,0,0,0.0,1,2,0,0,2,1,0,0,1,0,0,0,0.3,0.2786271285996968
FOX,50,2,Ball goes out of play for a Spain goal kick.,General,"[General] England dominating midfield with 68.9% possession, Jude Bellingham leading the charge.",160,0.1845283880829811,0.0564936846494674,0.0,0.16948105,0.0,-0.1092453151941299,0.322122186422348,0.4313675016164779,10,12,7,9,0,1,2,0,0.0,1,1,0,0.0,2,0,0,0.0,1,2,0,0,1,1,0,0,2,0,0,0,0.0,0.1476227096767044
FOX,52,1,Throw-in Spain.,General,"[General] England dominating possession for the last three minutes, controlling the midfield effectively.",162,0.2021179348230362,0.0820846408605575,0.0,0.24625392,0.0,0.0359537452459335,0.4737359285354614,0.4377821832895279,2,13,2,10,0,1,1,0,0.0,1,1,0,0.0,1,0,0,0.0,1,1,0,0,1,1,0,0,1,0,0,0,0.0,0.16169434734209442
FOX,53,1,John Stones (England) gets a yellow card.,Yellow Card,[Yellow Card] John Stones (England) receives a yellow card for a foul on Martín Zubimendi (Spain).,163,0.6706004367246566,0.6182283859748758,0.5319252749543377,0.8682144,0.4545454545454545,-0.3626768589019775,-0.1903934478759765,0.1722834110260009,7,16,6,12,5,1,3,1,1.0,1,2,1,1.0,1,2,1,1.0,1,3,0,0,1,2,0,0,1,3,0,1,1.0,0.7364803436947582
FOX,53,2,Francois Letexier signals a free kick to Spain.,Free Kick,[Yellow Card] John Stones (England) receives a yellow card for a foul on Martín Zubimendi (Spain).,163,0.2846468299050275,0.1445159518942758,0.0474349233186817,0.31944627,0.0666666666666666,0.1045670881867408,-0.1903934478759765,0.2949605360627174,8,16,6,12,1,1,3,0,0.0,1,2,1,1.0,1,2,0,0.0,1,3,0,0,1,2,0,0,1,3,0,1,0.3333333333333333,0.29438413145119285
