data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score,average_score_with_ner
BBC,18,1,"As cool as you like! He's been criticised, he's been told he's not playing well enough...but Harry Kane has got England back on level terms. Great penalty.",Goal,"[Goal] Goal! Netherlands 0, England 1. Harry Kane scores with a right-footed shot from the centre of the box.",14,0.2973483386468327,0.2007979992802191,0.0568849622533467,0.42550904,0.12,0.7607021331787109,0.3477014899253845,0.4130006432533264,27,19,17,12,3,3,2,1,0.3333333333333333,1,2,1,1.0,1,2,0,0.0,3,2,0,0,1,2,0,0,1,3,0,1,0.4117647058823529,0.3202316129764746
BBC,19,1,Danny Murphy has just said that penalty wouldn't have been awarded in the Premier League. Who cares?,General,[General] Netherlands dominating midfield with 100% possession so far.,15,-0.0257485657930374,0.0516431331634521,0.0,0.1549294,0.0,-0.748408854007721,0.5095148086547852,1.257923662662506,17,9,11,7,0,3,1,0,0.0,0,1,0,0.0,1,0,0,0.0,3,1,0,0,0,1,0,0,1,0,0,0,0.0,-0.02059885253250122
BBC,21,1,Harry Kane is now joint leading scorer at Euro 2024 with three goals. Drop him? You're having a laugh.,General,"[General] England firmly in control, dominating midfield with 78.3% possession. Phil Foden leading the charge.",17,0.3024386278443215,0.1178451229006287,0.0637302146961999,0.24813849,0.0416666666666666,0.4623707234859466,0.6061515808105469,0.1437808573246002,19,15,14,11,1,3,2,0,0.0,0,1,0,0.0,1,0,0,0.0,3,2,0,0,0,1,0,0,1,0,0,0,0.0,0.24195090280765327
BBC,22,1,England have scored each of their 13 penalties since the 2022 World Cup.,General,"[General] England dominating possession with 75%, controlling the midfield for 2 minutes.",18,0.3434733988644723,0.1764246644976462,0.0923213982930813,0.36552402,0.0714285714285714,0.1722911298274994,0.3276715278625488,0.1553803980350494,13,12,8,7,1,1,1,0,0.0,1,1,1,1.0,0,0,0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0.42857142857142855,0.3604930040516064
BBC,23,1,The Netherlands are on the ropes! Phil Foden wiggles free inside the Netherlands box and looks to have done all the hard work but his final attempt does not fully cross the line and it is hacked clear.,Shot,[Shot Saved] Attempt saved. Phil Foden's right footed shot from the six yard box denied by Bart Verbruggen.,19,0.4098188432827737,0.2187845213910137,0.149301671097734,0.37371856,0.1333333333333333,-0.0101275742053985,0.0069506168365478,0.0170781910419464,38,18,22,15,4,2,4,1,0.5,1,0,0,0.0,2,3,1,0.5,2,4,0,0,2,0,1,0,2,5,0,2,0.3076923076923077,0.3893935362162857
BBC,24,1,THIS IS SO MUCH BETTER. England fans have waited a long time for this type of performance. England are going for it and they look dangerous with every attack.,General,[Injury] Injury concern for England as Jordan Pickford is down.,21,0.019523100231671,0.1839811618786172,0.1435568457773048,0.35575506,0.0526315789473684,0.9434009790420532,-0.5304501056671143,1.4738510847091677,29,10,15,7,1,0,2,0,0.0,1,1,1,1.0,0,0,0,0.0,0,2,0,0,2,1,1,0,0,0,0,0,1.0,0.21561848000310108
BBC,24,2,THIS IS SO MUCH BETTER. England fans have waited a long time for this type of performance. England are going for it and they look dangerous with every attack.,General,"[Injury] Bart Verbruggen (Netherlands) is down with an injury, receiving medical attention.",20,-0.0888218758781473,0.052027182012171,0.0488506741206959,0.10723087,0.0,0.9434009790420532,-0.5679680705070496,1.5113690495491028,29,12,15,9,0,0,2,0,0.0,1,1,0,0.0,0,0,0,0.0,0,2,0,0,2,1,1,0,0,0,0,0,0.0,-0.07105750108568137
BBC,27,1,Three attempts on target by England. They're a lot more livelier. They would be ahead too but for Denzel Dumfries' clearance off the line to deny Phil Foden.,General,"[General] Netherlands dominating play, holding 100% possession in the attacking third for 2 minutes. Virgil van Dijk leading the charge with 10 events.",24,0.3074119751961702,0.1258102940601341,0.0607651135570502,0.31666577,0.0,0.6900302171707153,0.8378131985664368,0.1477829813957214,28,23,17,16,0,4,3,0,0.0,1,1,0,0.0,2,0,0,0.0,4,3,0,0,1,1,0,0,2,0,0,0,0.0,0.24592958043226573
BBC,29,1,"Phil Foden is causing all sorts of problems. He thinks he is about to burst clean through but is fouled by Denzel Dumfries, who is already on a booking. The referee doesn't see it.",General,[Shot Blocked] Attempt blocked. Donyell Malen's left footed shot from the center of the box denied by Marc Guehi.,26,0.2316907778289235,0.1554736773048927,0.0639357804879812,0.40248525,0.0,-0.7910313606262207,-0.2513734400272369,0.5396579205989838,34,19,20,14,0,3,4,0,0.0,0,0,0,0.0,1,3,0,0.0,3,4,0,0,0,0,0,0,1,5,0,2,0.0,0.1853526219777995
BBC,29,2,This is action-packed. You cannot take your eyes off it. Denzel Dumfries is everywhere! Now he clatters the bar with a powerful header.,Shot,[Shot Blocked] Attempt blocked. Donyell Malen's left footed shot from the center of the box denied by Marc Guehi.,26,0.0091216526475209,0.0825029461975439,0.0426237730370594,0.20488507,0.0,0.9596487879753112,-0.2513734400272369,1.2110222280025482,23,19,14,14,0,3,4,0,0.0,0,0,0,0.0,1,3,0,0.0,3,4,0,0,0,0,0,0,1,5,0,2,0.0,0.0072973230069022345
BBC,33,1,"This is a brilliant watch. Two goals, a clearance off the line, a header against the bar and a long-range attempt that comes back off the post.",General,[Foul] Foul by Tijjani Reijnders (Netherlands) on Phil Foden (England) in the attacking third.,30,-0.0241840643169491,0.0885923289614241,0.0734713773004177,0.19230561,0.0,0.9680505990982056,-0.3944626450538635,1.362513244152069,27,14,17,10,0,1,3,0,0.0,0,2,0,0.0,4,1,0,0.0,1,3,0,0,0,2,0,0,4,2,0,1,0.0,-0.019347251370330287
BBC,34,1,What's this? A huge blow for the Netherlands as Memphis Depay is forced off with an injury. On comes Joey Veerman.,Substitution,[Injury] Injury concern for the Netherlands as Memphis Depay goes down.,31,0.5370146914628056,0.4166226564919824,0.3506712692208712,0.63253003,0.2666666666666666,-0.6537293195724487,-0.5519201159477234,0.1018092036247253,21,11,12,8,4,4,2,1,0.25,1,1,1,1.0,0,0,0,0.0,4,2,0,0,1,1,0,0,0,0,0,0,0.3684210526315789,0.5032959629788782
BBC,34,2,What's this? A huge blow for the Netherlands as Memphis Depay is forced off with an injury. On comes Joey Veerman.,Substitution,[Injury] Injury concern for England as Jordan Pickford is down.,32,0.3575365349801886,0.1844751179420297,0.2039714242335079,0.2906304,0.0588235294117647,-0.6537293195724487,-0.5304501056671143,0.1232792139053344,21,10,12,7,1,4,2,0,0.0,1,1,0,0.0,0,0,0,0.0,4,2,0,0,1,1,0,0,0,0,0,0,0.0,0.28602922794798763
BBC,35,1,They're outnumbered but they're making all the noise. It's fair to say England's fans are encouraged by what they are seeing.,General,[Substitution] Substitution for the Netherlands. Memphis Depay is replaced by Joey Veerman due to injury.,33,0.2165359918788255,0.0202834021071833,0.0686702509657269,-0.007820045,0.0,0.09539096057415,-0.0993152782320976,0.1947062388062477,21,15,11,10,0,2,3,0,0.0,1,1,0,0.0,0,1,0,0.0,2,3,0,0,1,1,0,0,0,2,0,1,0.0,0.17322879343189584
BBC,37,1,Where has this half gone? It's flown by. Two teams who are really going for it. Two teams who really want to play Spain in Sunday's final.,General,"[General] England dominating play, controlling midfield with 67.7% possession. Jude Bellingham pivotal in the last 2 minutes.",35,0.3228205034984225,0.1435527655618818,0.0435448661856149,0.34711343,0.04,0.4316300749778747,0.5710063576698303,0.1393762826919555,27,17,18,12,1,4,2,0,0.0,1,1,0,0.0,0,0,0,0.0,4,2,0,0,1,1,0,0,0,0,0,0,0.0,0.25825640269873185
BBC,39,1,Cheeky by Kobbie Mainoo! A back-heel from the 19-year-old for Phil Foden who goes for goal. Bart Verbruggen makes the save. Where have England been hiding? They seriously look in the mood tonight.,General,[Shot Saved] Attempt saved. Phil Foden's left-footed strike from the edge of the box denied by Bart Verbruggen.,37,0.2907279797545922,0.296151175187939,0.2395888390747117,0.5238647,0.125,0.7261167764663696,0.0005751699209213,0.7255416065454483,33,18,23,14,4,6,4,2,0.3333333333333333,1,0,0,0.0,2,4,1,0.5,6,4,0,0,1,0,0,0,2,5,0,1,0.3225806451612903,0.29709851553811073
BBC,41,1,"Kobbie Mainoo is a joy to watch when he plays like this. A flick here, a flick there. The teenager is right at the heart of England's best moves.",General,[Shot Blocked] Attempt blocked. Kobbie Mainoo's right-footed shot from the edge of the box denied by Nathan Aké.,39,0.0916085195760819,0.217657082904828,0.1666703082008733,0.36630094,0.12,0.9609546661376952,-0.3255825042724609,1.2865371704101562,29,18,17,14,3,1,4,1,1.0,1,0,0,0.0,0,3,0,0.0,1,4,0,0,1,0,0,0,0,5,0,2,0.5714285714285714,0.1875725298438577
BBC,43,1,Phil Foden is playing like an animal that has been freed into the wild after being caged for so long.,General,"[General] England asserting dominance, controlling midfield with 100% possession. John Stones highly active with 12 events.",41,0.1682806052267551,0.0556065837542215,0.0,0.16681975,0.0,0.1115759760141372,0.6052733063697815,0.4936973303556442,20,16,11,13,0,1,2,0,0.0,0,1,0,0.0,0,0,0,0.0,1,2,0,0,0,1,0,0,0,0,0,0,0.0,0.13462448392887114
BBC,45,1,"England are ending the half strongly. Kieran Trippier tries to find Phil Foden, who is lurking inside the six-yard area, with a cross. Bart Verbruggen plucks the ball from the air before it can drop to England's No 11.",General,"[General] Even midfield battle continues, England slightly edging possession as Nathan Aké leads with six events.",43,0.3831998460920735,0.2082006902737199,0.0736711502467595,0.49537537,0.0555555555555555,0.2714478075504303,0.1796451210975647,0.0918026864528656,39,16,25,14,2,4,3,0,0.0,1,1,1,1.0,1,0,0,0.0,4,3,0,0,2,1,1,0,1,0,0,0,0.14285714285714285,0.33513130644131844
BBC,45,2,The second half starts with Luke Shaw on for Kieran Trippier. The Dutch have made a change too.,Substitution,"[General] Even midfield battle continues, England slightly edging possession as Nathan Aké leads with six events.",43,0.3138720091794533,0.1218051781739927,0.0298845978039912,0.33553094,0.0,0.0697176232933998,0.1796451210975647,0.1099274978041648,18,16,11,14,0,3,3,0,0.0,0,1,0,0.0,0,0,0,0.0,3,3,0,0,0,1,0,0,0,0,0,0,0.0,0.2510976079999653
BBC,45,3,Three additional minutes at the end of the first half.,General,"[General] Even midfield battle continues, England slightly edging possession as Nathan Aké leads with six events.",43,0.271353087387979,0.0776691834131876,0.0,0.23300755,0.0,0.0320499204099178,0.1796451210975647,0.1475952006876468,10,16,6,14,0,1,3,0,0.0,0,1,0,0.0,0,0,0,0.0,1,3,0,0,0,1,0,0,0,0,0,0,0.0,0.21708246986247062
BBC,45+1,1,I don't think England want this half to end. The reaction to falling behind has been excellent. Gareth Southgate will feel his side should really be leading.,General,"[General] Netherlands in complete control with 100% possession, dominating midfield play. Joey Veerman very active with 17 events.",44,0.1887252777814865,0.0718280871709187,0.0,0.21548426,0.0,0.3033507466316223,0.7639338970184326,0.4605831503868103,27,18,16,14,0,1,2,0,0.0,1,1,0,0.0,0,0,0,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0.0,0.15098022192263794
BBC,45+3,1,England's best 45 minutes of Euro 2024. No doubt about it.,Half Time,"[General] Netherlands dominating in attack, controlling possession for the last 3 minutes. Nathan Aké involved in 8 key events.",46,0.1934044432281495,0.0970058635392508,0.0363058810932966,0.20208013,0.0526315789473684,0.9585283994674684,0.4411285817623138,0.5173998177051544,11,19,7,13,1,1,2,0,0.0,1,1,0,0.0,0,0,0,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0.0,0.15472355446710212
BBC,46,1,Wout Weghorst is on for Donyell Malen. Weghorst is still a Burnley player.,Substitution,[Substitution] Substitution for Netherlands. Wout Weghorst replaces Donyell Malen for tactical reasons.,50,0.5555471971400401,0.4079630719811149,0.2940848113667253,0.5964711,0.3333333333333333,0.0271427761763334,0.0254423487931489,0.0017004273831844,13,12,8,10,4,3,3,2,0.6666666666666666,0,1,0,0.0,0,1,0,0.0,4,3,1,0,0,1,0,0,0,2,0,1,0.625,0.5694377634633748
BBC,46,2,Wout Weghorst is on for Donyell Malen. Weghorst is still a Burnley player.,Substitution,[Substitution] Substitution for England. Luke Shaw replaces Kieran Trippier for tactical reasons.,49,0.3678859523151013,0.1574906426951213,0.0686571056499849,0.40381482,0.0,0.0271427761763334,0.0262146573513746,0.0009281188249588,13,12,8,10,0,3,3,0,0.0,0,1,0,0.0,0,1,0,0.0,4,3,1,0,0,1,0,0,0,2,0,1,0.0,0.2943087613650052
BBC,46,3,Wout Weghorst is on for Donyell Malen. Weghorst is still a Burnley player.,Substitution,[Kick Off] The second half is underway in this Semi-Final clash!,48,0.3201886095132486,0.1109742473845423,0.0797025118126694,0.25322023,0.0,0.0271427761763334,0.0793110802769661,0.0521683041006326,13,11,8,8,0,3,3,0,0.0,0,0,0,0.0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,0,0,0,0.0,0.25615088754240734
BBC,47,1,How are the stress levels? This is going to be a tense 45 minutes or so. The stakes are so high.,General,[Foul] Foul by Netherlands on John Stones (England) in midfield.,51,0.2446549944579601,0.0187220126390457,0.0,0.056166038,0.0,-0.4817596673965454,-0.559305727481842,0.0775460600852966,21,10,8,7,0,1,2,0,0.0,0,2,0,0.0,0,1,0,0.0,1,2,0,0,0,2,0,0,0,2,0,1,0.0,0.19572399558294068
BBC,49,1,"Wout Weghorst has scored seven of his 12 goals for Netherlands as a substitute, including his winner against Poland in the group stage.",General,[Foul] Foul by Luke Shaw (England) on Xavi Simons (Netherlands). Free kick awarded in midfield.,53,0.2042221437089751,0.1064981384665582,0.052744680287899,0.22327147,0.0434782608695652,0.2119360715150833,-0.2906697690486908,0.5026058405637741,23,15,13,12,1,2,4,0,0.0,2,2,1,0.5,1,2,0,0.0,2,4,0,0,2,2,0,0,1,3,0,1,0.25,0.21337771411873802
BBC,51,1,It's very stop-start in the early stages of the second half. There's more excitement in the stands than on the pitch. England fans have not stopped singing all match.,General,[Foul] Foul by Bukayo Saka (England) on Virgil van Dijk (Netherlands) in the defensive half.,55,0.1520118541008572,0.1842575737484747,0.2091954512485086,0.2721487,0.0714285714285714,0.5327566266059875,-0.4119686782360077,0.9447253048419952,29,15,20,11,2,2,4,0,0.0,1,2,1,1.0,0,1,0,0.0,2,4,0,0,1,2,0,0,0,2,0,1,0.2727272727272727,0.1761549381124715
BBC,52,1,England are controlling the ball well. Luke Shaw is already trying to influence the game. The substitute tries to pick out Harry Kane with a cross but it's blocked.,General,[Foul] Foul by Declan Rice (England) on Bart Verbruggen (Netherlands) in the defensive half.,56,0.1525100604503179,0.1751998246787421,0.0937725524264947,0.39336538,0.0384615384615384,0.4200352728366852,-0.4955239593982696,0.9155592322349548,29,14,18,10,1,2,3,0,0.0,1,2,1,1.0,2,1,0,0.0,2,3,0,0,1,2,0,0,2,2,0,1,0.2,0.16200804773061567
BBC,53,1,Declan Rice escapes a yellow card after a clear foul. This is highly competitive but there has only been one booking so far to Denzel Dumfries.,General,"[General] England asserting dominance with 100% possession, controlling midfield play.",57,0.2187096551060676,0.0836466650168101,0.0,0.25094,0.0,0.0793622434139251,0.4554636180400848,0.3761013746261596,26,10,17,9,0,2,1,0,0.0,0,1,0,0.0,2,0,0,0.0,2,1,0,0,0,1,0,0,2,0,0,0,0.0,0.17496772507476804
BBC,56,1,"A crucial stage of this semi-final. Both teams look scared to make a mistake. This isn't being played at anywhere near the same tempo as the first half. That can all change in a flash, of course.",General,"[General] Even midfield battle continues, England slightly edging possession at 54.5%.",60,0.1567483049292502,0.1349719847783959,0.0245400326089611,0.38037592,0.0,-0.6595694422721863,0.1183532923460006,0.777922734618187,37,11,22,9,0,1,2,0,0.0,0,1,0,0.0,0,0,0,0.0,1,2,0,0,0,1,0,0,0,0,0,0,0.0,0.12539864359815484
BBC,58,1,Here come England through Jude Bellingham. A beautiful turn by Phil Foden but Harry Kane cannot keep possession.,General,"[General] England dominating midfield with 100% possession, controlling the game for 2 minutes. Marc Guehi leading with 9 events.",62,0.2790417616306251,0.2109083609102177,0.0596174779335832,0.49618453,0.0769230769230769,-0.0326456278562545,0.4839124083518982,0.5165580362081528,18,19,15,13,2,4,2,0,0.0,1,1,1,1.0,0,0,0,0.0,4,2,0,0,1,1,0,0,0,0,0,0,0.15789473684210525,0.25481235709812255
BBC,60,1,We've reached the hour mark. Too early to start talking about extra-time?,General,"[General] England in complete control, dominating midfield for the last four minutes.",64,0.1155432023861073,0.0256685029477626,0.0406093257697672,0.036396183,0.0,-0.048656165599823,0.5661765336990356,0.6148326992988586,12,12,10,9,0,2,1,0,0.0,0,1,0,0.0,0,0,0,0.0,2,1,0,0,0,1,0,0,0,0,0,0,0.0,0.09243456189418171
BBC,62,1,"What has happened to this game? It was action-packed, edge of your seat stuff in the first 45 minutes. Nothing like that this half.",General,[Foul] Foul by Phil Foden (England) on Jerdy Schouten (Netherlands) in defensive half.,66,0.3087567476708254,0.1131424027388044,0.0530324006619866,0.23877576,0.0476190476190476,-0.5787688493728638,-0.4743686318397522,0.1044002175331115,24,13,13,10,1,3,3,0,0.0,0,2,0,0.0,0,1,0,0.0,3,3,0,0,0,2,0,0,0,2,0,1,0.0,0.24700539814958455
BBC,65,1,Jordan Pickford to the rescue! A set-piece for the Dutch and it's curled into the England box and Virgil van Dijk times his run to perfection. The Netherlands captain makes a good connection and it's heading for the back of the net before Pickford flings himself to keep it out.,Save,"[Shots] Pressure from the Netherlands, two attempts in quick succession. Van Dijk's shot saved, Dumfries heads off target.",69,0.2257245274614633,0.2472627123668911,0.1258858818795623,0.5427315,0.073170731707317,0.8339822888374329,-0.004907738417387,0.8388900272548199,50,18,30,15,3,5,4,1,0.2,2,1,1,0.5,0,3,0,0.0,6,4,1,0,2,1,0,0,0,4,0,1,0.16666666666666666,0.21391295059974524
BBC,67,1,Wout Weghorst has made a couple of naughty challenges since coming on. Bukayo Saka and Phil Foden are not seeing the ball as much as they did in the first half.,General,[Foul] Foul by Netherlands on John Stones (England) in midfield.,71,0.3198877846659134,0.124386625218512,0.0531016490701478,0.32005823,0.0,-0.4656969904899597,-0.559305727481842,0.0936087369918823,31,10,18,7,0,3,2,0,0.0,0,2,0,0.0,0,1,0,0.0,3,2,0,0,0,2,0,0,0,2,0,1,0.0,0.2559102284156531
BBC,68,1,The Dutch are whipping in cross after cross into the England box. Jordan Pickford has to stretch to put the latest one out for a corner. England have not been able to get going at all this half.,General,"[General] Netherlands dominating midfield with 100% possession, led by Jerdy Schouten's involvement.",72,0.1356419995427131,0.1522016525268554,0.0,0.45660496,0.0,-0.3979919850826263,0.5160449743270874,0.9140369594097136,38,12,23,10,0,2,2,0,0.0,1,1,0,0.0,2,0,0,0.0,2,2,0,0,2,1,1,0,3,0,1,0,0.0,0.10851360011805729
BBC,70,1,Twenty minutes from extra-time. Still just the one change by Gareth Southgate.,General,[Foul] Foul by Denzel Dumfries (Netherlands) on John Stones (England) in midfield.,74,0.2190934507484492,0.1184971660786545,0.0389519424479234,0.31653956,0.0,0.0209811963140964,-0.45813649892807,0.4791176952421665,12,12,10,9,0,3,3,0,0.0,0,2,0,0.0,0,1,0,0.0,3,3,0,0,0,2,0,0,0,2,0,1,0.0,0.17527476144115137
BBC,71,1,"It's all a bit flat as far as England are concerned. They were exciting, entertaining and threatening in the first half. Nothing like that this half.",General,"[General] Netherlands controlling the game with 100% possession, Xavi Simons pivotal in midfield.",75,0.2112499362420398,0.1190063305949314,0.0551947201058697,0.30182427,0.0,-0.0690114498138427,0.4430077970027923,0.5120192468166351,26,13,14,10,0,3,2,0,0.0,1,1,0,0.0,0,0,0,0.0,3,2,0,0,1,1,0,0,0,0,0,0,0.0,0.1689999486578469
BBC,72,1,That's going to hurt! Jude Bellingham goes in VERY late on Stefan de Vrij and get a yellow card. Fair play to De Vrij for not making a big deal of that.,Yellow Card,[Yellow Card] Jude Bellingham (England) shown a yellow card for a foul on Stefan de Vrij (Netherlands).,76,0.4325841812753094,0.4505563773663061,0.3494437114071683,0.72949815,0.2727272727272727,-0.8183144927024841,-0.1969820857048034,0.6213324069976807,32,17,19,12,6,4,4,3,0.75,0,2,0,0.0,1,2,1,1.0,5,4,1,0,0,2,0,0,1,3,0,1,0.7272727272727273,0.4915218908818975
BBC,73,1,Nine yellow cards for England at Euro 2024. Jude Bellingham has two of them.,General,[Foul] Foul by Cody Mathès Gakpo (Netherlands) on Kobbie Mainoo (England). Free kick awarded.,77,0.36528148765375,0.1720822488600649,0.0349815671594225,0.4286336,0.0526315789473684,-0.4417614042758941,-0.3866406083106994,0.0551207959651947,14,14,9,12,1,2,4,0,0.0,1,2,1,1.0,1,2,0,0.0,2,4,0,0,1,2,0,0,1,3,0,1,0.23076923076923078,0.33837903618216536
BBC,74,1,Outstanding by Kyle Walker! Cody Gakpo looked like he was about to burst clear before Walker comes across and times his challenge to perfection. He saved England there.,General,[Foul] Free kick awarded to Netherlands after a foul by Marc Guehi on Wout Weghorst.,78,0.0754762970549309,0.1331859192109696,0.069804656760869,0.3297531,0.0,0.879784345626831,-0.217868223786354,1.0976525694131851,28,15,20,11,0,4,4,0,0.0,1,1,0,0.0,2,2,0,0.0,5,4,1,0,1,1,0,0,2,3,0,1,0.0,0.06038103746953678
