data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
FOX,1,9,Spain's Pedri gets in a shot on goal at Stuttgart Arena. But the effort is unsuccessful.,General,"[0:09] Leroy Sané in the duel . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Marc Cucurella Saseta under pressure, plays a medium pass forward through the air to Lamine Yamal Nasraoui Ebana, but the pass doesn't find its target . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! David Raum under pressure, plays a short pass back through the air to Jonathan Tah . Álvaro Borja Morata Martín closes down David Raum . Jonathan Tah under pressure, carries the ball",3,0.1046603282749948,0.2039317535639202,0.1119323359929003,0.4837338924407959,0.0161290322580645,-0.3183322846889496,0.874821662902832,1.1931539475917816,16,127,9,90,1,3,9,0,0.0,1,2,1,1.0,3,2,0,0.0,3,9,0,0,1,4,0,2,3,5,0,3,0.15789473684210525
FOX,1,10,Spain's Pedri gets in a shot on goal at Stuttgart Arena. But the effort is unsuccessful.,General,"[0:13] Toni Kroos under pressure, carries the ball from the central midfield into the right midfield 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Toni Kroos under pressure, plays a short pass along the ground to Emre Can, Emre Can under pressure, carries the ball 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Emre Can under pressure, plays a medium pass back along the ground to Antonio Rüdiger, Antonio Rüdiger under pressure, carries the ball",4,0.0946711749614524,0.1825454732817076,0.0972074844035579,0.4291523396968841,0.0212765957446808,-0.3183322846889496,0.8506194353103638,1.1689517199993134,16,121,9,85,1,3,6,0,0.0,1,2,1,1.0,3,2,0,0.0,3,6,0,0,1,4,0,2,3,4,0,2,0.15789473684210525
FOX,1,11,Spain's Pedri gets in a shot on goal at Stuttgart Arena. But the effort is unsuccessful.,General,"[0:00] Starting XI . Starting XI, Half Start . Half Start . 🏆 THE EURO 2024 MATCH IS UNDERWAY! Welcome for this clash between Germany and Spain. Both teams have fought hard to reach this stage of Euro 2024. We're all set for kick-off! Kai Havertz under pressure, plays a short pass along the ground to Toni Kroos",1,0.0726766234728155,0.1638409523291663,0.064889237306862,0.4022433757781982,0.024390243902439,-0.3183322846889496,0.8824840784072876,1.2008163630962372,16,57,9,38,1,3,7,0,0.0,1,2,1,1.0,3,2,0,0.0,3,7,0,0,1,2,0,0,3,2,0,0,0.15789473684210525
FOX,2,1,Attention is being given to Spain's Marc Cucurella and play has been suspended briefly.,Injury,"[1:11] Marc Cucurella Saseta is fouled ⏸️ PLAY STOPPED - Marc Cucurella Saseta (Spain) is down injured, Aymeric Laporte under pressure, delivers the free kick a short pass along the ground to Marc Cucurella Saseta",13,0.425970139422239,0.3619450013746435,0.2597039781738168,0.6594643592834473,0.1666666666666666,-0.0612377375364303,-0.443192183971405,0.3819544464349746,14,35,8,26,4,2,2,0,0.0,1,1,1,1.0,0,3,0,0.0,2,2,0,0,1,1,0,0,0,3,0,0,0.45454545454545453
FOX,2,2,Attention is being given to Spain's Marc Cucurella and play has been suspended briefly.,Injury,[1:11] ⚠️ FOUL by Leroy Sané in the left midfield,12,0.2878862963989377,0.0891515612602233,0.0,0.2674546837806701,0.0,-0.0612377375364303,0.054671760648489,0.1159094981849193,14,9,8,5,0,2,1,0,0.0,1,0,0,0.0,0,1,0,0.0,2,1,0,0,1,0,0,0,0,1,0,0,0.0
FOX,2,3,Spain's Marc Cucurella looks ok and returns to the pitch.,Injury,"[1:11] Marc Cucurella Saseta is fouled ⏸️ PLAY STOPPED - Marc Cucurella Saseta (Spain) is down injured, Aymeric Laporte under pressure, delivers the free kick a short pass along the ground to Marc Cucurella Saseta",13,0.2565693309359767,0.3505058554083795,0.2841378935941652,0.6369448900222778,0.1304347826086956,0.5820480585098267,-0.443192183971405,1.0252402424812317,10,35,6,26,3,1,2,0,0.0,1,1,1,1.0,0,3,0,0.0,1,2,0,0,1,1,0,0,0,3,0,0,0.7142857142857143
FOX,2,4,Spain's Marc Cucurella looks ok and returns to the pitch.,Injury,[1:11] ⚠️ FOUL by Leroy Sané in the left midfield,12,0.1930817925978155,0.0999011560841998,0.0562971575750713,0.2434063106775283,0.0,0.5820480585098267,0.054671760648489,0.5273762978613377,10,9,6,5,0,1,1,0,0.0,1,0,0,0.0,0,1,0,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0.0
FOX,3,1,Free kick Spain.,Free Kick,"[2:28] Marc Cucurella Saseta under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball - BUT LOSES IT! . Leroy Sané closes down Aymeric Laporte . Aymeric Laporte under MASSIVE pressure, delivers the free kick a short pass along the ground to Fabián Ruiz Peña",14,0.3506880546983174,0.226123685025651,0.116142966881446,0.4853050112724304,0.0769230769230769,0.1109976321458816,-0.1646212041378021,0.2756188362836838,3,62,3,46,2,1,4,0,0.0,1,0,0,0.0,1,2,1,1.0,1,4,0,0,1,0,0,0,1,4,0,2,0.4
FOX,3,2,Throw-in Germany.,General,"[2:28] Marc Cucurella Saseta under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball - BUT LOSES IT! . Leroy Sané closes down Aymeric Laporte . Aymeric Laporte under MASSIVE pressure, delivers the free kick a short pass along the ground to Fabián Ruiz Peña",14,0.3150398656725883,0.0986894170443217,0.0,0.2960682511329651,0.0,-0.1287124156951904,-0.1646212041378021,0.0359087884426116,2,62,2,46,0,1,4,0,0.0,1,0,0,0.0,1,2,0,0.0,1,4,0,0,1,0,0,0,1,4,0,2,0.0
FOX,3,3,Free kick Spain.,Free Kick,"[2:52] Aymeric Laporte in the duel . Kai Havertz under pressure, plays a short pass through the air to İlkay Gündoğan, İlkay Gündoğan under pressure, carries the ball under pressure, plays a short pass to Leroy Sané, Leroy Sané under pressure, carries the ball from the left midfield into the left attacking third",16,0.2961866166442632,0.0976232091585795,0.0,0.2928696274757385,0.0,0.1109976321458816,0.0028744712471961,0.1081231608986854,3,53,3,39,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1,0.0
FOX,3,4,Throw-in Germany.,General,"[2:52] Aymeric Laporte in the duel . Kai Havertz under pressure, plays a short pass through the air to İlkay Gündoğan, İlkay Gündoğan under pressure, carries the ball under pressure, plays a short pass to Leroy Sané, Leroy Sané under pressure, carries the ball from the left midfield into the left attacking third",16,0.2848765923278963,0.0903644187513239,0.0285440454671524,0.2425492107868194,0.0,-0.1287124156951904,0.0028744712471961,0.1315868869423866,2,53,2,39,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1,0.0
FOX,3,5,Can Germany capitalize from this throw-in deep inside Spain's half?,General,"[2:52] Aymeric Laporte in the duel . Kai Havertz under pressure, plays a short pass through the air to İlkay Gündoğan, İlkay Gündoğan under pressure, carries the ball under pressure, plays a short pass to Leroy Sané, Leroy Sané under pressure, carries the ball from the left midfield into the left attacking third",16,0.2652971546894127,0.0614165077336382,0.0286181896113609,0.1556313335895538,0.0,0.1259353756904602,0.0028744712471961,0.123060904443264,10,53,7,39,0,1,3,0,0.0,2,0,0,0.0,1,1,0,0.0,1,3,0,0,2,0,0,0,1,2,0,1,0.0
FOX,3,6,Throw-in Germany.,General,"[2:55] Robin Aime Robert Le Normand under pressure, carries the ball - BUT LOSES IT! . Leroy Sané closes down Robin Aime Robert Le Normand . Robin Aime Robert Le Normand under pressure, plays a short pass along the ground, but it goes out of play . Joshua Kimmich under pressure, plays a short pass forward to Leroy Sané, Leroy Sané receives under pressure in the left attacking third",17,0.2640858081756386,0.0689673639374776,0.0266014239304673,0.1803006678819656,0.0,-0.1287124156951904,-0.2792712748050689,0.1505588591098785,2,69,2,49,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1,0.0
FOX,3,7,Free kick Spain.,Free Kick,"[2:33] Joshua Kimmich under pressure, plays a medium pass forward through the air to Kai Havertz",15,0.2535183378495276,0.0374051332473754,0.0,0.1122153997421264,0.0,0.1109976321458816,0.0128555838018655,0.098142048344016,3,16,3,12,0,1,2,0,0.0,1,0,0,0.0,1,1,0,0.0,1,2,0,0,1,0,0,0,1,1,0,0,0.0
FOX,3,8,Throw-in Germany.,General,"[2:33] Joshua Kimmich under pressure, plays a medium pass forward through the air to Kai Havertz",15,0.2434325157664716,0.0384326875209808,0.0,0.1152980625629425,0.0,-0.1287124156951904,0.0128555838018655,0.141567999497056,2,16,2,12,0,1,2,0,0.0,1,0,0,0.0,1,1,0,0.0,1,2,0,0,1,0,0,0,1,1,0,0,0.0
FOX,3,9,Can Germany capitalize from this throw-in deep inside Spain's half?,General,"[2:28] Marc Cucurella Saseta under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball - BUT LOSES IT! . Leroy Sané closes down Aymeric Laporte . Aymeric Laporte under MASSIVE pressure, delivers the free kick a short pass along the ground to Fabián Ruiz Peña",14,0.2221008464694023,0.0596533219019571,0.0,0.1789599657058715,0.0,0.1259353756904602,-0.1646212041378021,0.2905565798282623,10,62,7,46,0,1,4,0,0.0,2,0,0,0.0,1,2,0,0.0,1,4,0,0,2,0,0,0,1,4,0,2,0.0
FOX,3,10,Can Germany capitalize from this throw-in deep inside Spain's half?,General,"[2:33] Joshua Kimmich under pressure, plays a medium pass forward through the air to Kai Havertz",15,0.2213810854591429,-0.0004652887582778,0.0,-0.0013958662748336,0.0,0.1259353756904602,0.0128555838018655,0.1130797918885946,10,16,7,12,0,1,2,0,0.0,2,0,0,0.0,1,1,0,0.0,1,2,0,0,2,0,0,0,1,1,0,0,0.0
FOX,3,11,Free kick Spain.,Free Kick,"[2:55] Robin Aime Robert Le Normand under pressure, carries the ball - BUT LOSES IT! . Leroy Sané closes down Robin Aime Robert Le Normand . Robin Aime Robert Le Normand under pressure, plays a short pass along the ground, but it goes out of play . Joshua Kimmich under pressure, plays a short pass forward to Leroy Sané, Leroy Sané receives under pressure in the left attacking third",17,0.2088601365685463,0.0752364844083786,0.0,0.2257094532251358,0.0,0.1109976321458816,-0.2792712748050689,0.3902689069509506,3,69,3,49,0,1,3,0,0.0,1,0,0,0.0,1,1,0,0.0,1,3,0,0,1,0,0,0,1,2,0,1,0.0
FOX,3,12,Can Germany capitalize from this throw-in deep inside Spain's half?,General,"[2:55] Robin Aime Robert Le Normand under pressure, carries the ball - BUT LOSES IT! . Leroy Sané closes down Robin Aime Robert Le Normand . Robin Aime Robert Le Normand under pressure, plays a short pass along the ground, but it goes out of play . Joshua Kimmich under pressure, plays a short pass forward to Leroy Sané, Leroy Sané receives under pressure in the left attacking third",17,0.1794102717094562,0.0409492457777846,0.0129925027103987,0.1098552346229553,0.0,0.1259353756904602,-0.2792712748050689,0.4052066504955292,10,69,7,49,0,1,3,0,0.0,2,0,0,0.0,1,1,0,0.0,1,3,0,0,2,0,0,0,1,2,0,1,0.0
FOX,4,1,"The match at Stuttgart Arena has been interrupted briefly for a check on Pedri, who is down injured.",Injury,"[3:21] Pedro González López is fouled ⏸️ PLAY STOPPED - Pedro González López (Spain) is down injured . ⏸️ PLAY STOPPED - Manuel Neuer (Germany) is down injured . Player Off - Pedro González López, Aymeric Laporte under pressure, delivers the free kick a short pass along the ground to Rodrigo Hernández Cascante",20,0.3841448323709968,0.2018937729177478,0.1418844912250318,0.4082412719726562,0.0555555555555555,-0.5421801209449768,-0.4730781316757202,0.0691019892692565,18,53,10,38,2,2,5,0,0.0,0,2,0,0.0,0,3,0,0.0,2,5,0,0,0,2,0,0,0,3,0,0,0.0
FOX,4,2,Spain awarded a free kick in their own half.,Free Kick,"[3:20] Rodrigo Hernández Cascante under pressure, carries the ball under pressure, plays a short pass along the ground to Pedro González López . Toni Kroos closes down Rodrigo Hernández Cascante . Pedro González López under pressure, carries the ball - BUT LOSES IT! . ⚠️ FOUL by Toni Kroos in the left attacking third",19,0.3265715609056097,0.1131941408829347,0.0193162652601171,0.3202661573886871,0.0,-0.0464785881340503,-0.013182409107685,0.0332961790263652,9,53,6,38,0,0,3,0,0.0,1,0,0,0.0,1,2,0,0.0,0,3,0,0,1,0,0,0,1,2,0,0,0.0
FOX,4,3,Germany have a dangerous throw-in.,General,"[3:21] Pedro González López is fouled ⏸️ PLAY STOPPED - Pedro González López (Spain) is down injured . ⏸️ PLAY STOPPED - Manuel Neuer (Germany) is down injured . Player Off - Pedro González López, Aymeric Laporte under pressure, delivers the free kick a short pass along the ground to Rodrigo Hernández Cascante",20,0.3228087808279712,0.1209680154043461,0.0269153736386772,0.3026553392410278,0.0333333333333333,-0.5447470545768738,-0.4730781316757202,0.0716689229011535,5,53,3,38,1,0,5,0,0.0,1,2,1,1.0,1,3,0,0.0,0,5,0,0,1,2,0,0,1,3,0,0,1.0
FOX,4,4,Spain awarded a free kick in their own half.,Free Kick,"[3:21] Pedro González López is fouled ⏸️ PLAY STOPPED - Pedro González López (Spain) is down injured . ⏸️ PLAY STOPPED - Manuel Neuer (Germany) is down injured . Player Off - Pedro González López, Aymeric Laporte under pressure, delivers the free kick a short pass along the ground to Rodrigo Hernández Cascante",20,0.3023067677832419,0.2119422048915457,0.0675610246990957,0.4714913964271545,0.0967741935483871,-0.0464785881340503,-0.4730781316757202,0.4265995435416698,9,53,6,38,3,0,5,0,0.0,1,2,1,1.0,1,3,1,1.0,0,5,0,0,1,2,0,0,1,3,0,0,1.0
FOX,4,5,"The match at Stuttgart Arena has been interrupted briefly for a check on Pedri, who is down injured.",Injury,"[3:18] Marc Cucurella Saseta closes down Joshua Kimmich . Leroy Sané receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Fabián Ruiz Peña closes down Leroy Sané . Leroy Sané under MASSIVE pressure, plays a dangerous short pass along the ground to Emre Can into the DANGER ZONE, but the pass doesn't find its target",18,0.2870155537147131,0.1635158908392067,0.0900653538995393,0.3777550458908081,0.0227272727272727,-0.5421801209449768,-0.1996946632862091,0.3424854576587677,18,64,10,46,1,2,5,0,0.0,0,0,0,0.0,0,1,0,0.0,2,5,0,0,0,0,0,0,0,2,0,1,0.0
FOX,4,6,Spain awarded a free kick in their own half.,Free Kick,"[3:18] Marc Cucurella Saseta closes down Joshua Kimmich . Leroy Sané receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Fabián Ruiz Peña closes down Leroy Sané . Leroy Sané under MASSIVE pressure, plays a dangerous short pass along the ground to Emre Can into the DANGER ZONE, but the pass doesn't find its target",18,0.2659868221786757,0.0723877879556205,0.0175774194527227,0.1995859444141388,0.0,-0.0464785881340503,-0.1996946632862091,0.1532160751521587,9,64,6,46,0,0,5,0,0.0,1,0,0,0.0,1,1,0,0.0,0,5,0,0,1,0,0,0,1,2,0,1,0.0
FOX,4,7,Germany have a dangerous throw-in.,General,"[3:18] Marc Cucurella Saseta closes down Joshua Kimmich . Leroy Sané receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Fabián Ruiz Peña closes down Leroy Sané . Leroy Sané under MASSIVE pressure, plays a dangerous short pass along the ground to Emre Can into the DANGER ZONE, but the pass doesn't find its target",18,0.2600524611287947,0.1284207452686145,0.0481905625156942,0.3100446462631225,0.027027027027027,-0.5447470545768738,-0.1996946632862091,0.3450523912906647,5,64,3,46,1,0,5,0,0.0,1,0,0,0.0,1,1,0,0.0,0,5,0,0,1,0,0,0,1,2,0,1,0.0
FOX,4,8,"The match at Stuttgart Arena has been interrupted briefly for a check on Pedri, who is down injured.",Injury,"[3:20] Rodrigo Hernández Cascante under pressure, carries the ball under pressure, plays a short pass along the ground to Pedro González López . Toni Kroos closes down Rodrigo Hernández Cascante . Pedro González López under pressure, carries the ball - BUT LOSES IT! . ⚠️ FOUL by Toni Kroos in the left attacking third",19,0.2005473567623128,0.1103957129621809,0.0691801268263486,0.231703981757164,0.0303030303030303,-0.5421801209449768,-0.013182409107685,0.5289977118372917,18,53,10,38,1,2,3,0,0.0,0,0,0,0.0,0,2,0,0.0,2,3,0,0,0,0,0,0,0,2,0,0,0.0
FOX,4,9,Germany have a dangerous throw-in.,General,"[3:20] Rodrigo Hernández Cascante under pressure, carries the ball under pressure, plays a short pass along the ground to Pedro González López . Toni Kroos closes down Rodrigo Hernández Cascante . Pedro González López under pressure, carries the ball - BUT LOSES IT! . ⚠️ FOUL by Toni Kroos in the left attacking third",19,0.1595767857096464,0.0566239294359247,0.0249302795377853,0.144941508769989,0.0,-0.5447470545768738,-0.013182409107685,0.5315646454691887,5,53,3,38,0,0,3,0,0.0,1,0,0,0.0,1,2,0,0.0,0,3,0,0,1,0,0,0,1,2,0,0,0.0
FOX,6,1,Anthony Taylor signals a free kick to Spain.,Free Kick,"[5:27] Robin Aime Robert Le Normand under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball under pressure, delivers the free kick a medium pass forward along the ground to Marc Cucurella Saseta into the right attacking third, Marc Cucurella Saseta under pressure, carries the ball",25,0.4023461358605408,0.2230294201501321,0.0940317445594199,0.5060909986495972,0.0689655172413793,0.0864076986908912,0.0267039816826581,0.059703717008233,8,63,6,49,2,1,3,0,0.0,1,0,0,0.0,1,2,1,1.0,1,3,0,0,1,0,0,0,1,4,0,2,0.2222222222222222
FOX,6,2,Anthony Taylor signals a free kick to Spain.,Free Kick,"[5:36] Álvaro Borja Morata Martín under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground for treatment, ⏸️ PLAY STOPPED - Pedro González López (Spain) is down injured . ⏸️ PLAY STOPPED - Manuel Neuer (Germany) is down injured . ⚔️ SUBSTITUTION for Spain: Pedro González López comes off, replaced by Daniel Olmo Carvajal. Pedro González López was playing as Right Center Midfield",26,0.3813820506410413,0.2302255192103138,0.0857549084889322,0.5317509174346924,0.073170731707317,0.0864076986908912,-0.078740656375885,0.1651483550667762,8,69,6,51,3,1,5,0,0.0,1,2,1,1.0,1,3,1,1.0,1,5,0,0,1,3,0,1,1,3,0,0,0.5555555555555556
FOX,6,3,Anthony Taylor signals a free kick to Spain.,Free Kick,"[5:06] Rodrigo Hernández Cascante is fouled, Fabián Ruiz Peña under pressure, delivers the free kick a medium pass along the ground to Daniel Carvajal Ramos . Jamal Musiala closes down Fabián Ruiz Peña . Daniel Carvajal Ramos under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground to Lamine Yamal Nasraoui Ebana",23,0.3792595995505057,0.2536399416512122,0.1238023812909353,0.5765113830566406,0.0606060606060606,0.0864076986908912,-0.1574737280607223,0.2438814267516136,8,59,6,46,2,1,5,0,0.0,1,0,0,0.0,1,3,1,1.0,1,5,0,0,1,0,0,0,1,5,0,2,0.2222222222222222
FOX,6,4,Anthony Taylor signals a free kick to Spain.,Free Kick,"[5:03] Joshua Kimmich is beaten by Joshua Kimmich! . Nicholas Williams Arthuer takes on the defender under pressure, carries the ball under pressure, delivers the free kick a medium pass along the ground . ⚠️ FOUL by İlkay Gündoğan in the central midfield",22,0.3611956979676632,0.1675484783410427,0.0500689425091993,0.3811479210853576,0.0714285714285714,0.0864076986908912,0.0285450555384159,0.0578626431524753,8,42,6,28,2,1,2,0,0.0,1,0,0,0.0,1,3,1,1.0,1,2,0,0,1,0,0,0,1,3,0,0,0.2222222222222222
FOX,6,5,Anthony Taylor signals a free kick to Spain.,Free Kick,"[5:21] Toni Kroos closes down the ball carrier . Lamine Yamal Nasraoui Ebana under MASSIVE pressure, delivers the free kick a medium pass along the ground into the central attacking third, but the pass doesn't find its target, Fabián Ruiz Peña closes down the ball carrier . Emre Can under MASSIVE pressure, delivers the free kick a short pass along the ground to Leroy Sané, but the pass doesn't find its target . Fabián Ruiz Peña intercepts!",24,0.3554283524893165,0.1920649974336147,0.0778506274621219,0.4470623135566711,0.0512820512820512,0.0864076986908912,-0.068073883652687,0.1544815823435783,8,77,6,56,2,1,5,0,0.0,1,0,0,0.0,1,2,1,1.0,1,5,0,0,1,0,0,0,1,6,0,4,0.2222222222222222
