data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
ESPN,3,6,"Offside, France. Marcus Thuram is caught offside.",Offside,[2:31] Yannick Ferreira Carrasco in the duel,17,0.2786207911558449,0.06486411889394124,0.0,0.1945923566818237,0.0,-0.0589773803949356,0.0211318116635084,0.080109192058444,7,7,6,4,0,2,1,0,0.0,1,0,0,0.0,1,0,0,0.0,2,1,0,0,1,0,0,0,2,0,1,0
ESPN,10,1,Attempt saved. Antoine Griezmann (France) left footed shot from outside the box is saved in the centre of the goal. Assisted by Adrien Rabiot.,General,"[9:07] Antoine Griezmann under pressure, carries the ball under pressure, plays a short pass back to Adrien Rabiot, Adrien Rabiot under pressure, carries the ball from the left midfield into the central midfield - BUT LOSES IT! . Kevin De Bruyne closes down Adrien Rabiot . Adrien Rabiot under MASSIVE pressure, plays a short pass along the ground to Antoine Griezmann into the central attacking third",55,0.4183166518532288,0.3212701290479041,0.2951570844212053,0.5297644138336182,0.1388888888888889,0.0694270879030227,-0.221116691827774,0.2905437797307968,24,66,16,48,5,4,3,2,0.5,1,0,0,0.0,5,1,0,0.0,4,3,0,0,1,0,0,0,6,2,1,1
ESPN,10,2,Attempt saved. Antoine Griezmann (France) left footed shot from outside the box is saved in the centre of the goal. Assisted by Adrien Rabiot.,General,[9:13] The goalkeeper deals with it,56,0.3752117085361469,0.18960679050505005,0.1232945166891767,0.4455258548259735,0.0,0.0694270879030227,0.0014535505324602,0.0679735373705625,24,6,16,2,0,4,0,0,0.0,1,0,0,0.0,5,1,1,0.2,4,0,0,0,1,0,0,0,6,1,1,0
ESPN,10,3,Attempt saved. Antoine Griezmann (France) left footed shot from outside the box is saved in the centre of the goal. Assisted by Adrien Rabiot.,General,"[9:30] Amadou Onana under pressure, carries the ball under pressure, plays a short pass along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball from the central defensive third into the central midfield under pressure, plays a medium pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball",58,0.3662660624017682,0.17258601066044524,0.1769941054752932,0.3407639265060425,0.0,0.0694270879030227,0.0167333055287599,0.0526937823742628,24,57,16,42,0,4,3,0,0.0,1,0,0,0.0,5,1,0,0.0,4,3,0,0,1,0,0,0,6,2,1,1
ESPN,10,4,Attempt saved. Antoine Griezmann (France) left footed shot from outside the box is saved in the centre of the goal. Assisted by Adrien Rabiot.,General,"[9:16] Koen Casteels under pressure, plays a medium pass forward along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a medium pass along the ground to Jan Vertonghen",57,0.3579696156491316,0.16127768723129918,0.119451450346699,0.3643816113471985,0.0,0.0694270879030227,0.0174724888056516,0.0519545990973711,24,56,16,42,0,4,4,0,0.0,1,0,0,0.0,5,1,0,0.0,4,4,0,0,1,0,0,0,6,3,1,2
ESPN,10,5,Attempt saved. Antoine Griezmann (France) left footed shot from outside the box is saved in the centre of the goal. Assisted by Adrien Rabiot.,General,"[9:54] Wout Faes under pressure, carries the ball under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball under pressure, plays a short pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",60,0.3378654932958851,0.13465464244060651,0.1265542247823756,0.2774097025394439,0.0,0.0694270879030227,0.0169251337647438,0.0525019541382789,24,47,16,37,0,4,2,0,0.0,1,0,0,0.0,5,1,0,0.0,4,2,0,0,1,0,0,0,6,2,1,1
ESPN,10,6,Attempt saved. Antoine Griezmann (France) left footed shot from outside the box is saved in the centre of the goal. Assisted by Adrien Rabiot.,General,"[9:45] Jan Vertonghen under pressure, carries the ball under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball - BUT LOSES IT!",59,0.2885107515505466,0.1416625139781519,0.1280326419081343,0.2969549000263214,0.0,0.0694270879030227,-0.2015174478292465,0.2709445357322693,24,51,16,38,0,4,3,0,0.0,1,0,0,0.0,5,1,0,0.0,4,3,0,0,1,0,0,0,6,2,1,1
ESPN,14,1,Attempt missed. Kylian Mbappé (France) right footed shot from the left side of the box is high and wide to the right. Assisted by Théo Hernández following a corner.,Corner,"[13:50] Theo Bernard François Hernández under pressure, carries the ball under pressure, delivers the corner a dangerous short pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE, Kylian Mbappé Lottin receives under pressure in the right attacking third under pressure, carries the ball After carrying forward, Kylian Mbappé Lottin under pressure, shoots with the right foot from a DANGEROUS position (13m out!) - just wide!",76,0.5217249207699846,0.3854035090081626,0.3052174745824647,0.723333477973938,0.1276595744680851,-0.1706474870443344,-0.1013366430997848,0.0693108439445495,29,68,19,53,6,4,2,1,0.25,1,0,0,0.0,4,2,1,0.25,4,2,0,0,1,0,0,0,4,2,0,0
ESPN,14,2,Attempt missed. Kylian Mbappé (France) right footed shot from the left side of the box is high and wide to the right. Assisted by Théo Hernández following a corner.,Corner,"[13:01] Timothy Castagne clears the danger . Antoine Griezmann under pressure, delivers the corner a dangerous medium pass back along the ground to Theo Bernard François Hernández into the DANGER ZONE, Theo Bernard François Hernández receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE",75,0.469382476049304,0.3388196068341733,0.2950999360379092,0.6077225208282471,0.1136363636363636,-0.1706474870443344,-0.0317185707390308,0.1389289163053035,29,68,19,52,5,4,4,1,0.25,1,0,0,0.0,4,2,1,0.25,4,4,0,0,1,0,0,0,4,4,0,2
ESPN,14,3,"Corner, France. Conceded by Timothy Castagne.",Corner,"[13:01] Timothy Castagne clears the danger . Antoine Griezmann under pressure, delivers the corner a dangerous medium pass back along the ground to Theo Bernard François Hernández into the DANGER ZONE, Theo Bernard François Hernández receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE",75,0.3928260531568952,0.210481688170887,0.0685631504605648,0.4719728231430053,0.0909090909090909,0.0284222811460495,-0.0317185707390308,0.0601408518850803,6,68,5,52,3,3,4,1,0.3333333333333333,1,0,0,0.0,1,2,1,1.0,3,4,0,0,1,0,0,0,1,4,0,2
ESPN,14,4,Aurélien Tchouaméni (France) is shown the yellow card.,Yellow Card,"[13:53] The goalkeeper deals with it . Bad Behaviour - Aurélien Djani Tchouaméni . From the goal kick, Koen Casteels under pressure, plays a short pass along the ground to Jan Vertonghen",77,0.365080259968548,0.25456683368114486,0.1823191602218506,0.4980480074882507,0.0833333333333333,-0.2077256590127945,-0.5111051201820374,0.3033794611692428,8,32,6,20,2,1,5,1,1.0,1,0,0,0.0,1,3,0,0.0,1,5,0,0,1,0,0,0,1,4,0,1
ESPN,14,5,Attempt missed. Kylian Mbappé (France) right footed shot from the left side of the box is high and wide to the right. Assisted by Théo Hernández following a corner.,Corner,"[13:53] The goalkeeper deals with it . Bad Behaviour - Aurélien Djani Tchouaméni . From the goal kick, Koen Casteels under pressure, plays a short pass along the ground to Jan Vertonghen",77,0.3391171161340683,0.23230869922465872,0.185224394602382,0.5117017030715942,0.0,-0.1706474870443344,-0.5111051201820374,0.3404576331377029,29,32,19,20,0,4,5,0,0.0,1,0,0,0.0,4,3,0,0.0,4,5,0,0,1,0,0,0,4,4,0,1
ESPN,14,6,"Corner, France. Conceded by Timothy Castagne.",Corner,"[13:50] Theo Bernard François Hernández under pressure, carries the ball under pressure, delivers the corner a dangerous short pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE, Kylian Mbappé Lottin receives under pressure in the right attacking third under pressure, carries the ball After carrying forward, Kylian Mbappé Lottin under pressure, shoots with the right foot from a DANGEROUS position (13m out!) - just wide!",76,0.3158240236092006,0.13101833956087885,0.016378517310715,0.351035475730896,0.0256410256410256,0.0284222811460495,-0.1013366430997848,0.1297589242458343,6,68,5,53,1,3,2,0,0.0,1,0,0,0.0,1,2,1,1.0,3,2,0,0,1,0,0,0,1,2,0,0
ESPN,14,7,Aurélien Tchouaméni (France) is shown the yellow card.,Yellow Card,"[13:01] Timothy Castagne clears the danger . Antoine Griezmann under pressure, delivers the corner a dangerous medium pass back along the ground to Theo Bernard François Hernández into the DANGER ZONE, Theo Bernard François Hernández receives under pressure in the right attacking third under pressure, carries the ball under pressure, delivers the corner a dangerous medium pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE",75,0.3084093952351053,0.136548223071395,0.133143728891309,0.276500940322876,0.0,-0.2077256590127945,-0.0317185707390308,0.1760070882737636,8,68,6,52,0,1,4,0,0.0,1,0,0,0.0,1,2,0,0.0,1,4,0,0,1,0,0,0,1,4,0,2
ESPN,14,8,Aurélien Tchouaméni (France) is shown the yellow card.,Yellow Card,"[13:50] Theo Bernard François Hernández under pressure, carries the ball under pressure, delivers the corner a dangerous short pass along the ground to Kylian Mbappé Lottin into the DANGER ZONE, Kylian Mbappé Lottin receives under pressure in the right attacking third under pressure, carries the ball After carrying forward, Kylian Mbappé Lottin under pressure, shoots with the right foot from a DANGEROUS position (13m out!) - just wide!",76,0.3078517383172772,0.11259865639403947,0.1056773775158968,0.2321185916662216,0.0,-0.2077256590127945,-0.1013366430997848,0.1063890159130096,8,68,6,53,0,1,2,0,0.0,1,0,0,0.0,1,2,0,0.0,1,2,0,0,1,0,0,0,1,2,0,0
ESPN,14,9,"Corner, France. Conceded by Timothy Castagne.",Corner,"[13:53] The goalkeeper deals with it . Bad Behaviour - Aurélien Djani Tchouaméni . From the goal kick, Koen Casteels under pressure, plays a short pass along the ground to Jan Vertonghen",77,0.2171306498348713,0.13601666688919067,0.0,0.408050000667572,0.0,0.0284222811460495,-0.5111051201820374,0.5395274013280869,6,32,5,20,0,3,5,0,0.0,1,0,0,0.0,1,3,0,0.0,3,5,0,0,1,0,0,0,1,4,0,1
ESPN,17,1,"Corner, France. Conceded by Arthur Theate.",Corner,"[16:08] Dayotchanculle Upamecano under pressure, plays a medium pass along the ground to Jules Koundé, Jules Koundé under pressure, carries the ball under pressure, plays a medium pass along the ground to N'Golo Kanté, N'Golo Kanté under pressure, drives forward with the ball from the left midfield into the central midfield under pressure, plays a medium pass along the ground to Aurélien Djani Tchouaméni",89,0.3125790054909885,0.0931810736656189,0.0,0.2795432209968567,0.0,0.0269543323665857,-0.0022728666663169,0.0292271990329027,6,64,5,48,0,3,4,0,0.0,1,0,0,0.0,1,1,0,0.0,3,4,0,0,1,0,0,0,1,3,0,2
ESPN,17,2,"Corner, France. Conceded by Arthur Theate.",Corner,"[16:30] Dayotchanculle Upamecano under pressure, carries the ball from the central midfield into the left midfield under pressure, plays a long pass forward along the ground to Jules Koundé into the left attacking third, Jules Koundé receives under pressure in the left attacking third under pressure, carries the ball - BUT LOSES IT! . Jeremy Doku closes down Jules Koundé",91,0.3091802163980901,0.11086697379748027,0.0,0.3326009213924408,0.0,0.0269543323665857,-0.0689257234334945,0.0958800558000803,6,60,5,44,0,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,1,0,0
ESPN,17,3,"Corner, France. Conceded by Arthur Theate.",Corner,"[16:19] Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a medium pass back along the ground to Aurélien Djani Tchouaméni, Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, plays a short pass along the ground to Adrien Rabiot, Adrien Rabiot under pressure, carries the ball",90,0.3071538847871125,0.08692614237467446,0.0,0.2607784271240234,0.0,0.0269543323665857,-0.0052085556089878,0.0321628879755735,6,51,5,41,0,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1
ESPN,18,1,Attempt missed. Marcus Thuram (France) header from the centre of the box is high and wide to the right. Assisted by Antoine Griezmann with a cross following a corner.,Corner,"[17:03] The goalkeeper deals with it From the goal kick, Koen Casteels under pressure, plays a medium pass forward along the ground to Amadou Onana",93,0.375734535143312,0.20967059657545384,0.233151177333936,0.3958606123924255,0.0,-0.1158053502440452,0.0102682989090681,0.1260736491531133,29,25,17,16,0,4,3,0,0.0,1,0,0,0.0,5,3,0,0.0,4,3,0,0,1,0,0,0,5,4,0,1
ESPN,18,2,Attempt missed. Marcus Thuram (France) header from the centre of the box is high and wide to the right. Assisted by Antoine Griezmann with a cross following a corner.,Corner,"[17:03] Marcus Thuram under pressure, shoots with the head from a DANGEROUS position (7m out!) - just wide!",92,0.3719025832259786,0.3041617573094543,0.2116362204528379,0.5808490514755249,0.12,-0.1158053502440452,-0.5406802892684937,0.4248749390244484,29,18,17,11,3,4,1,1,0.25,1,0,0,0.0,5,0,0,0.0,4,1,0,0,1,0,0,0,5,0,0,0
ESPN,18,3,Attempt missed. Marcus Thuram (France) header from the centre of the box is high and wide to the right. Assisted by Antoine Griezmann with a cross following a corner.,Corner,"[17:48] Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a medium pass back along the ground to William Saliba, William Saliba under pressure, carries the ball under pressure, plays a long pass forward along the ground to Jules Koundé, Jules Koundé under pressure, carries the ball",96,0.3584202499022956,0.18681541692295003,0.1454942408525447,0.4149520099163055,0.0,-0.1158053502440452,0.0109599009156227,0.1267652511596679,29,50,17,40,0,4,3,0,0.0,1,0,0,0.0,5,1,0,0.0,4,3,0,0,1,0,0,0,5,2,0,1
ESPN,18,4,Attempt missed. Marcus Thuram (France) header from the centre of the box is high and wide to the right. Assisted by Antoine Griezmann with a cross following a corner.,Corner,"[17:20] From the goal kick, Amadou Onana under pressure, plays a medium pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a medium pass along the ground to Arthur Theate, Arthur Theate surges forward on a BRILLIANT run from the right defensive third into the right midfield From the goal kick, Arthur Theate under pressure, plays a long ball forward through the air into the central attacking third, INTERCEPTED! Belgium loses the ball",94,0.3541493540542892,0.2276953798913388,0.2662829990337576,0.3968031406402588,0.02,-0.1158053502440452,0.1506833732128143,0.2664887234568596,29,87,17,64,1,4,5,0,0.0,1,1,0,0.0,5,3,0,0.0,4,5,0,0,1,1,0,0,5,8,0,5
ESPN,18,5,Attempt missed. Marcus Thuram (France) header from the centre of the box is high and wide to the right. Assisted by Antoine Griezmann with a cross following a corner.,Corner,"[17:36] Adrien Rabiot under pressure, drives forward with the ball - BUT LOSES IT! . Jeremy Doku closes down Adrien Rabiot . Adrien Rabiot under pressure, plays a long pass along the ground to Theo Bernard François Hernández, Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a short pass along the ground to Kylian Mbappé Lottin",95,0.3491305708031196,0.1721488360418663,0.1356733214419441,0.3807731866836548,0.0,-0.1158053502440452,-0.2357295751571655,0.1199242249131202,29,60,17,45,0,4,4,0,0.0,1,0,0,0.0,5,1,0,0.0,4,4,0,0,1,0,0,0,5,2,0,1
ESPN,20,1,Attempt missed. Adrien Rabiot (France) left footed shot from outside the box is high and wide to the right. Assisted by Aurélien Tchouaméni.,General,"[19:04] Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, plays a medium pass along the ground to Adrien Rabiot into the central attacking third, Adrien Rabiot under pressure, carries the ball After carrying forward, Adrien Rabiot under pressure, shoots with the left foot from the central attacking third from long range (33m) - just wide!",102,0.4312943481649102,0.36692986523047305,0.2856766381038102,0.6612668037414551,0.1538461538461538,-0.3298415541648865,0.0457706488668918,0.3756122030317783,23,57,16,44,6,4,2,2,0.5,1,0,0,0.0,3,1,0,0.0,4,2,0,0,1,0,0,0,3,1,0,0
ESPN,20,2,Attempt missed. Adrien Rabiot (France) left footed shot from outside the box is high and wide to the right. Assisted by Aurélien Tchouaméni.,General,"[19:52] Mike Maignan under pressure, carries the ball under pressure, plays a medium pass along the ground to Aurélien Djani Tchouaméni, Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Adrien Rabiot, Adrien Rabiot under pressure, plays a medium pass along the ground to Theo Bernard François Hernández",107,0.3720564313638171,0.2673014405413417,0.1972504303351522,0.4834417700767517,0.1212121212121212,-0.3298415541648865,-0.0161629579961299,0.3136785961687565,23,58,16,46,4,4,4,2,0.5,1,0,0,0.0,3,1,0,0.0,4,4,0,0,1,0,0,0,3,3,0,2
ESPN,20,3,Attempt missed. Adrien Rabiot (France) left footed shot from outside the box is high and wide to the right. Assisted by Aurélien Tchouaméni.,General,"[19:41] Romelu Lukaku Menama under pressure, carries the ball - BUT LOSES IT! . Theo Bernard François Hernández closes down Romelu Lukaku Menama . From the goal kick, Romelu Lukaku Menama under MASSIVE pressure, plays a short pass along the ground to Yannick Ferreira Carrasco, Yannick Ferreira Carrasco under pressure, carries the ball From the goal kick, Yannick Ferreira Carrasco under pressure, plays a medium pass forward along the ground to Timothy Castagne",106,0.369838813497005,0.18492865834418684,0.1375845156247541,0.4172014594078064,0.0,-0.3298415541648865,-0.254410833120346,0.0754307210445404,23,73,16,55,0,4,5,0,0.0,1,0,0,0.0,3,3,0,0.0,4,5,0,0,1,0,0,0,3,6,0,3
ESPN,20,4,Attempt missed. Adrien Rabiot (France) left footed shot from outside the box is high and wide to the right. Assisted by Aurélien Tchouaméni.,General,"[19:34] Wout Faes under pressure, carries the ball From the goal kick, Wout Faes under pressure, plays a short pass forward along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball From the goal kick, Amadou Onana under pressure, plays a medium pass along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball from the left defensive third into the left midfield",105,0.3348030499233815,0.23005139642146064,0.2006826329798933,0.4638305306434631,0.0256410256410256,-0.3298415541648865,0.0211004354059696,0.3509419895708561,23,68,16,51,1,4,4,0,0.0,1,0,0,0.0,3,3,0,0.0,4,4,0,0,1,0,0,0,3,6,0,3
ESPN,20,5,Attempt missed. Adrien Rabiot (France) left footed shot from outside the box is high and wide to the right. Assisted by Aurélien Tchouaméni.,General,"[19:22] Wout Faes under pressure, carries the ball From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a short pass forward along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball",104,0.3197316501469291,0.20795940883369943,0.1525763728443294,0.4713018536567688,0.0,-0.3298415541648865,0.0151100717484951,0.3449516259133816,23,59,16,45,0,4,4,0,0.0,1,0,0,0.0,3,3,0,0.0,4,4,0,0,1,0,0,0,3,6,0,3
ESPN,20,6,Attempt missed. Adrien Rabiot (France) left footed shot from outside the box is high and wide to the right. Assisted by Aurélien Tchouaméni.,General,"[19:09] The goalkeeper deals with it From the goal kick, Koen Casteels under pressure, plays a short pass along the ground to Wout Faes",103,0.3162332877551227,0.2014887000169633,0.174051632000887,0.430414468050003,0.0,-0.3298415541648865,0.0096913948655128,0.3395329490303993,23,24,16,15,0,4,3,0,0.0,1,0,0,0.0,3,3,0,0.0,4,3,0,0,1,0,0,0,3,4,0,1
ESPN,23,1,Jérémy Doku (Belgium) wins a free kick on the left wing.,Free Kick,"[22:36] Jeremy Doku is fouled, Kevin De Bruyne under pressure, delivers the free kick a dangerous medium pass forward through the air into the central attacking third, INTERCEPTED! Belgium loses the ball . Mike Maignan clears the danger, Kylian Mbappé Lottin wins the ball back",120,0.4335161193973741,0.36578064756485107,0.2811244672272951,0.6773285865783691,0.1388888888888889,0.1781635731458664,-0.1851138919591903,0.3632774651050567,11,45,8,34,5,2,5,2,1.0,1,1,1,1.0,1,3,1,1.0,2,5,0,0,1,1,0,0,1,3,0,0
ESPN,23,2,Foul by Antoine Griezmann (France).,Foul,[22:36] Antoine Griezmann closes down Jeremy Doku ⚠️ FOUL by Antoine Griezmann in the left defensive third - YELLOW CARD for Antoine Griezmann!,119,0.415935882187097,0.4757450133644325,0.4740851115968634,0.7223806977272034,0.2307692307692307,-0.3812472522258758,0.3822442591190338,0.7634915113449097,5,22,4,16,3,2,2,1,0.5,1,0,0,0.0,1,2,1,1.0,2,2,0,0,1,0,0,0,1,2,0,0
ESPN,23,3,Antoine Griezmann (France) is shown the yellow card for a bad foul.,Yellow Card,[22:36] Antoine Griezmann closes down Jeremy Doku ⚠️ FOUL by Antoine Griezmann in the left defensive third - YELLOW CARD for Antoine Griezmann!,119,0.399979550306924,0.5052349317933823,0.4260761982795711,0.7562952637672424,0.3333333333333333,-0.5335423350334167,0.3822442591190338,0.9157865941524506,12,22,8,16,5,1,2,1,1.0,1,0,0,0.0,2,2,2,1.0,1,2,0,0,1,0,0,0,2,2,0,0
