data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions
BBC,2,6,"Spain are seeing a lot of the ball in these early exchanges but they're being forced back. A first touch for Luke Shaw, a first tackle which he wins.",General,"[1:01] Jude Bellingham closes down Daniel Carvajal Ramos . Daniel Olmo Carvajal under MASSIVE pressure, plays a short pass along the ground to Rodrigo Hernández Cascante, Rodrigo Hernández Cascante under pressure, carries the ball - BUT LOSES IT! . Phil Foden closes down Rodrigo Hernández Cascante . Rodrigo Hernández Cascante under MASSIVE pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand",6,0.3037780402530017,0.1615410832469705,0.0514289326440239,0.3866826891899109,0.0465116279069767,0.1766125261783599,-0.0928985625505447,0.2695110887289047,29,67,16,52,2,1,6,0,0.0,1,0,0,0.0,1,1,0,0.0,1,6,0,0,1,0,0,0,1,2,0,1
BBC,3,1,Spain keeper Unai Simon has touched the ball more than anyone else so far.,General,"[2:29] Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a short pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a medium pass along the ground to Unai Simón Mendibil, Unai Simón Mendibil under pressure, carries the ball",14,0.3672548099448262,0.21931225434309623,0.1239557934413269,0.4673143029212951,0.0666666666666666,0.2075922936201095,0.0186747703701257,0.1889175232499838,14,56,11,44,2,1,3,0,0.0,1,0,0,0.0,0,1,0,0.0,1,3,0,0,1,0,0,0,0,2,0,1
BBC,3,2,Spain keeper Unai Simon has touched the ball more than anyone else so far.,General,"[2:58] Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Álvaro Borja Morata Martín . John Stones closes down Daniel Carvajal Ramos . Álvaro Borja Morata Martín under pressure, carries the ball",16,0.3329790821959443,0.175138340109238,0.0746819530195607,0.4221616387367248,0.0285714285714285,0.2075922936201095,0.0140936020761728,0.1934986915439367,14,61,11,49,1,1,4,0,0.0,1,0,0,0.0,0,1,0,0.0,1,4,0,0,1,0,0,0,0,2,0,1
BBC,3,3,Spain keeper Unai Simon has touched the ball more than anyone else so far.,General,"[2:12] Daniel Carvajal Ramos under pressure, plays a medium pass forward through the air to Álvaro Borja Morata Martín, Álvaro Borja Morata Martín under pressure, plays a short pass forward through the air to Lamine Yamal Nasraoui Ebana, but the pass doesn't find its target, Lamine Yamal Nasraoui Ebana closes down the ball carrier . Marc Guehi under pressure, plays a short pass through the air to Declan Rice, Declan Rice under pressure, plays a long ball forward through the air to Jude Bellingham into the right attacking third, but the pass doesn't find its target",12,0.3307920526044482,0.19128669416929797,0.0895819797920838,0.4634447693824768,0.0208333333333333,0.2075922936201095,-0.0430995784699916,0.2506918720901012,14,96,11,74,1,1,6,0,0.0,1,0,0,0.0,0,1,0,0.0,1,6,0,0,1,0,0,0,0,5,0,4
BBC,3,4,Spain keeper Unai Simon has touched the ball more than anyone else so far.,General,"[2:43] Harry Kane closes down Robin Aime Robert Le Normand . Robin Aime Robert Le Normand under pressure, plays a medium pass back along the ground to Unai Simón Mendibil, Unai Simón Mendibil under pressure, carries the ball from the left defensive third into the central defensive third under pressure, plays a medium pass forward along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball from the central defensive third into the right defensive third",15,0.312996291241666,0.15930697031699323,0.1260805310403885,0.30055832862854,0.0512820512820512,0.2075922936201095,-0.0183434523642063,0.2259357459843158,14,78,11,60,2,1,4,0,0.0,1,0,0,0.0,0,1,0,0.0,1,4,0,0,1,0,0,0,0,2,0,1
BBC,3,5,Spain keeper Unai Simon has touched the ball more than anyone else so far.,General,"[2:19] Robin Aime Robert Le Normand under pressure, carries the ball - BUT LOSES IT! . Jude Bellingham closes down Robin Aime Robert Le Normand . Robin Aime Robert Le Normand under MASSIVE pressure, plays a long pass back along the ground to Unai Simón Mendibil, Unai Simón Mendibil under pressure, carries the ball under pressure, plays a medium pass along the ground to Robin Aime Robert Le Normand",13,0.2655331886831333,0.16482278002943057,0.0882716880515671,0.345590591430664,0.0606060606060606,0.2075922936201095,-0.2247432917356491,0.4323355853557586,14,69,11,51,2,1,3,0,0.0,1,0,0,0.0,0,1,0,0.0,1,3,0,0,1,0,0,0,0,2,0,1
BBC,4,1,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:07] Álvaro Borja Morata Martín closes down the ball carrier . Luke Shaw under MASSIVE pressure, plays a short pass along the ground to Phil Foden",17,0.1759985368887844,0.20604222891267968,0.0363532387476215,0.5317734479904175,0.05,0.9191717505455016,0.0050392113626003,0.9141325391829014,29,26,23,20,2,5,3,1,0.2,1,0,0,0.0,3,1,0,0.0,5,3,0,0,1,0,0,0,3,1,0,0
BBC,4,2,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:35] Robin Aime Robert Le Normand under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a short pass along the ground to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball - BUT LOSES IT! . Luke Shaw closes down Lamine Yamal Nasraoui Ebana",21,0.1218378525292282,0.15884012729795846,0.0154203647571595,0.4185468256473541,0.0425531914893617,0.9191717505455016,-0.0699972212314605,0.9891689717769624,29,64,23,50,2,5,4,1,0.2,1,0,0,0.0,3,1,0,0.0,5,4,0,0,1,0,0,0,3,2,0,1
BBC,4,3,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:08] Phil Foden under pressure, carries the ball under pressure, plays a long pass back along the ground to Jordan Pickford . Daniel Olmo Carvajal closes down Phil Foden . Jordan Pickford under pressure, carries the ball under pressure, plays a medium pass along the ground to Kyle Walker",18,0.1030204771086573,0.10669004917144774,0.0,0.3200701475143432,0.0,0.9191717505455016,0.0111835114657878,0.9079882390797138,29,49,23,38,0,5,4,0,0.0,1,0,0,0.0,3,1,0,0.0,5,4,0,0,1,0,0,0,3,2,0,1
BBC,4,4,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:17] Kyle Walker under MASSIVE pressure, plays a long ball forward through the air to Harry Kane, but the pass doesn't find its target, Harry Kane in the duel . Aymeric Laporte clears the danger, Robin Aime Robert Le Normand wins the ball back",19,0.0999310302715476,0.13012026091164688,0.0109771494035641,0.3589754700660705,0.0204081632653061,0.9191717505455016,-0.0714649111032486,0.9906366616487504,29,44,23,31,1,5,4,0,0.0,1,0,0,0.0,3,1,0,0.0,5,4,0,0,1,0,0,0,3,1,0,0
BBC,4,5,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:53] Marc Cucurella Saseta under pressure, carries the ball under pressure, plays a short pass back along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball under pressure, plays a long pass along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball",23,0.0995784634724259,0.09832265973091124,0.0,0.2949679791927337,0.0,0.9191717505455016,0.0225176252424716,0.89665412530303,29,54,23,42,0,5,3,0,0.0,1,0,0,0.0,3,1,0,0.0,5,3,0,0,1,0,0,0,3,2,0,1
BBC,4,6,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:22] Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a short pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball under pressure, plays a short pass along the ground to Rodrigo Hernández Cascante, Rodrigo Hernández Cascante under pressure, carries the ball",20,0.0954362940974533,0.09524461627006531,0.0,0.2857338488101959,0.0,0.9191717505455016,0.0151830781251192,0.9039886724203824,29,51,23,40,0,5,3,0,0.0,1,0,0,0.0,3,1,0,0.0,5,3,0,0,1,0,0,0,3,2,0,1
BBC,4,7,Great start for Luke Shaw. He wins another tackle. That's three out of three. Now a first corner for Spain after John Stones puts Nico Williams' hopeful cross behind.,Corner,"[3:43] Jude Bellingham under pressure, drives forward with the ball from the right defensive third into the right midfield loses control under pressure! . Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a short pass along the ground to Aymeric Laporte",22,0.0803073681890964,0.12423812349637349,0.0,0.3727143704891205,0.0,0.9191717505455016,-0.1323131471872329,1.051484897732735,29,65,23,49,0,5,4,0,0.0,1,0,0,0.0,3,1,0,0.0,5,4,0,0,1,0,0,0,3,2,0,1
BBC,5,1,Spain are starting to show their attacking intent. Marc Cucurella is out wide deep inside England's half but he is forced back.,General,"[4:06] Daniel Olmo Carvajal under pressure, carries the ball under pressure, plays a long ball forward through the air to Álvaro Borja Morata Martín into the central attacking third, but the pass doesn't find its target, Álvaro Borja Morata Martín receives under pressure in the central attacking third in the duel . John Stones clears the danger",24,0.3330578323242698,0.1771347775774047,0.0383152312009253,0.4703618288040161,0.0227272727272727,0.1535612046718597,-0.0456117987632751,0.1991730034351349,22,57,15,42,1,1,3,0,0.0,2,0,0,0.0,0,1,0,0.0,1,3,0,0,2,0,0,0,0,1,0,0
BBC,5,2,Spain are starting to show their attacking intent. Marc Cucurella is out wide deep inside England's half but he is forced back.,General,"[4:47] Nicholas Williams Arthuer under pressure, delivers the corner a dangerous long ball through the air to Daniel Carvajal Ramos into the central attacking third, but the pass doesn't find its target, Daniel Carvajal Ramos receives under pressure in the central attacking third in the duel . Jude Bellingham clears the danger, Phil Foden clears the danger",25,0.3211286060463303,0.16776315767909603,0.03742084964815,0.4436464011669159,0.0222222222222222,0.1535612046718597,-0.0652138441801071,0.2187750488519668,22,57,15,41,1,1,4,0,0.0,2,0,0,0.0,0,2,0,0.0,1,4,0,0,2,0,0,0,0,2,0,0
BBC,5,3,Spain are starting to show their attacking intent. Marc Cucurella is out wide deep inside England's half but he is forced back.,General,"[4:56] Phil Foden under pressure, carries the ball under pressure, plays a short pass through the air to Bukayo Saka, Bukayo Saka under pressure, carries the ball - BUT LOSES IT! . Lamine Yamal Nasraoui Ebana closes down Bukayo Saka, Nicholas Williams Arthuer closes down the ball carrier",26,0.2268124066599001,0.11223726376000903,0.022003141167875,0.3147086501121521,0.0,0.1535612046718597,-0.2759009599685669,0.4294621646404266,22,48,15,37,0,1,4,0,0.0,2,0,0,0.0,0,1,0,0.0,1,4,0,0,2,0,0,0,0,1,0,0
BBC,6,1,Neat and tidy by Spain. England are yet to mount a serious attack.,General,"[5:58] Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a short pass along the ground to Rodrigo Hernández Cascante, Rodrigo Hernández Cascante under pressure, plays a short pass along the ground to Robin Aime Robert Le Normand",33,0.2502130533373938,0.060639278688905736,0.0324341702427808,0.1494836658239364,0.0,0.1901269853115081,0.009061362594366,0.1810656227171421,13,66,8,51,0,1,3,0,0.0,2,0,0,0.0,0,1,0,0.0,1,3,0,0,2,0,0,0,0,3,0,2
BBC,6,2,Neat and tidy by Spain. England are yet to mount a serious attack.,General,"[5:13] Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, carries the ball under pressure, plays a long pass back along the ground to Aymeric Laporte, Aymeric Laporte under pressure, drives forward with the ball",29,0.2471253877314617,0.052096378777780734,0.0251347779463488,0.1311543583869934,0.0,0.1901269853115081,0.0223393999040126,0.1677875854074955,13,55,8,43,0,1,3,0,0.0,2,0,0,0.0,0,1,0,0.0,1,3,0,0,2,0,0,0,0,2,0,1
BBC,6,3,Neat and tidy by Spain. England are yet to mount a serious attack.,General,"[5:47] Fabián Ruiz Peña under pressure, plays a short pass along the ground to Marc Cucurella Saseta, Marc Cucurella Saseta under pressure, carries the ball under pressure, plays a medium pass back along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball under pressure, plays a long pass along the ground to Robin Aime Robert Le Normand",32,0.2448462211760365,0.052468771891128106,0.0357832019219729,0.1216231137514114,0.0,0.1901269853115081,0.0121055543422698,0.1780214309692382,13,60,8,47,0,1,4,0,0.0,2,0,0,0.0,0,1,0,0.0,1,4,0,0,2,0,0,0,0,3,0,2
BBC,6,4,Neat and tidy by Spain. England are yet to mount a serious attack.,General,[5:03] Fabián Ruiz Peña wins the ball back,27,0.2386745661497116,0.02440291394790013,0.0,0.0732087418437004,0.0,0.1901269853115081,0.0716165080666542,0.1185104772448539,13,8,8,6,0,1,1,0,0.0,2,0,0,0.0,0,0,0,0.0,1,1,0,0,2,0,0,0,0,0,0,0
BBC,6,5,Neat and tidy by Spain. England are yet to mount a serious attack.,General,"[5:25] Kobbie Mainoo closes down Nicholas Williams Arthuer . Nicholas Williams Arthuer under MASSIVE pressure, plays a medium pass forward along the ground to Marc Cucurella Saseta, Marc Cucurella Saseta receives under pressure in the right attacking third under pressure, carries the ball under pressure, plays a dangerous medium pass back along the ground to Fabián Ruiz Peña into the DANGER ZONE",30,0.2162288212727279,0.0357326194082063,0.0266946776015644,0.0805031806230545,0.0,0.1901269853115081,-0.0521555878221988,0.242282573133707,13,62,8,50,0,1,4,0,0.0,2,0,0,0.0,0,1,0,0.0,1,4,0,0,2,0,0,0,0,2,0,1
BBC,6,6,Neat and tidy by Spain. England are yet to mount a serious attack.,General,"[5:03] Fabián Ruiz Peña under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Álvaro Borja Morata Martín, Álvaro Borja Morata Martín under pressure, carries the ball - BUT LOSES IT! . Declan Rice closes down Álvaro Borja Morata Martín . Álvaro Borja Morata Martín under MASSIVE pressure, plays a short pass back along the ground to Rodrigo Hernández Cascante",28,0.2061291780170273,0.05650374241623237,0.0238198324427889,0.1456913948059082,0.0,0.1901269853115081,-0.1548675298690796,0.3449945151805877,13,66,8,52,0,1,4,0,0.0,2,0,0,0.0,0,1,0,0.0,1,4,0,0,2,0,0,0,0,2,0,1
BBC,6,7,Neat and tidy by Spain. England are yet to mount a serious attack.,General,"[5:33] Marc Cucurella Saseta under pressure, plays a dangerous medium pass back along the ground to Fabián Ruiz Peña into the DANGER ZONE, Fabián Ruiz Peña under pressure, carries the ball - BUT LOSES IT! . Bukayo Saka closes down Fabián Ruiz Peña . Fabián Ruiz Peña under MASSIVE pressure, plays a medium pass back along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball",31,0.1859003156324046,0.05740234751169119,0.0233773886759351,0.1488296538591385,0.0,0.1901269853115081,-0.2384787946939468,0.428605780005455,13,68,8,53,0,1,4,0,0.0,2,0,0,0.0,0,1,0,0.0,1,4,0,0,2,0,0,0,0,2,0,1
BBC,7,1,Good defending by Kyle Walker and then Declan Rice as Nico Williams looks to pounce inside the penalty area. England look solid at the back but we've seen nothing from them in terms of an attacking threat.,General,"[6:37] Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos into the left attacking third, Daniel Carvajal Ramos under pressure, plays a short pass along the ground to Lamine Yamal Nasraoui Ebana, Lamine Yamal Nasraoui Ebana under pressure, carries the ball under pressure, plays a medium pass back along the ground to Robin Aime Robert Le Normand",37,0.2923387753750591,0.17244372131568975,0.1073744901659922,0.3682900071144104,0.0416666666666666,0.3690267205238342,0.0210506580770015,0.3479760624468326,37,72,23,57,2,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,3,0,2
BBC,7,2,Good defending by Kyle Walker and then Declan Rice as Nico Williams looks to pounce inside the penalty area. England look solid at the back but we've seen nothing from them in terms of an attacking threat.,General,"[6:30] Aymeric Laporte under pressure, carries the ball under pressure, plays a medium pass along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, drives forward with the ball from the central midfield into the left midfield under pressure, plays a short pass along the ground to Lamine Yamal Nasraoui Ebana into the left attacking third, Lamine Yamal Nasraoui Ebana under pressure, carries the ball",36,0.2842797053743261,0.16355321664960623,0.1275464063689542,0.3431132435798645,0.02,0.3690267205238342,0.0154858920723199,0.3535408284515142,37,71,23,54,1,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1
BBC,7,3,Good defending by Kyle Walker and then Declan Rice as Nico Williams looks to pounce inside the penalty area. England look solid at the back but we've seen nothing from them in terms of an attacking threat.,General,"[6:58] Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a long pass along the ground to Aymeric Laporte, Aymeric Laporte under pressure, carries the ball under pressure, plays a long pass forward along the ground to Nicholas Williams Arthuer into the right attacking third, Nicholas Williams Arthuer under pressure, carries the ball",39,0.2832717333138,0.16240314905345596,0.1217277589426846,0.3200271427631378,0.0454545454545454,0.3690267205238342,0.0149042066186666,0.3541225139051676,37,57,23,45,2,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1
BBC,7,4,Good defending by Kyle Walker and then Declan Rice as Nico Williams looks to pounce inside the penalty area. England look solid at the back but we've seen nothing from them in terms of an attacking threat.,General,"[6:20] Marc Cucurella Saseta under pressure, carries the ball under pressure, plays a short pass forward along the ground to Nicholas Williams Arthuer into the right attacking third, Nicholas Williams Arthuer under pressure, carries the ball - BUT LOSES IT! . Bukayo Saka closes down Nicholas Williams Arthuer . Nicholas Williams Arthuer under MASSIVE pressure, plays a medium pass back along the ground to Marc Cucurella Saseta",35,0.263865996555029,0.1872436061906002,0.1371655927321858,0.3620652258396148,0.0625,0.3690267205238342,-0.1372401118278503,0.5062668323516846,37,67,23,52,3,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1
BBC,7,5,Good defending by Kyle Walker and then Declan Rice as Nico Williams looks to pounce inside the penalty area. England look solid at the back but we've seen nothing from them in terms of an attacking threat.,General,"[6:08] Phil Foden closes down Robin Aime Robert Le Normand . Robin Aime Robert Le Normand under MASSIVE pressure, plays a short pass along the ground to Daniel Carvajal Ramos, Daniel Carvajal Ramos under pressure, plays a medium pass back along the ground to Rodrigo Hernández Cascante, Rodrigo Hernández Cascante under pressure, carries the ball under pressure, plays a medium pass along the ground to Aymeric Laporte",34,0.2558889296275943,0.13328219830957647,0.0843149942149996,0.2955316007137298,0.02,0.3690267205238342,-0.0072641558945178,0.3762908764183521,37,67,23,53,1,3,5,0,0.0,1,0,0,0.0,1,1,0,0.0,3,5,0,0,1,0,0,0,1,3,0,2
BBC,7,6,Good defending by Kyle Walker and then Declan Rice as Nico Williams looks to pounce inside the penalty area. England look solid at the back but we've seen nothing from them in terms of an attacking threat.,General,"[6:47] Aymeric Laporte under pressure, carries the ball under pressure, plays a medium pass along the ground to Robin Aime Robert Le Normand, Robin Aime Robert Le Normand under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Daniel Carvajal Ramos into the left attacking third, Daniel Carvajal Ramos under pressure, carries the ball - BUT LOSES IT!",38,0.2446407993794331,0.16314756640604453,0.1093071578412734,0.3583964109420776,0.0217391304347826,0.3690267205238342,-0.141852781176567,0.5108795017004013,37,64,23,48,1,3,3,0,0.0,1,0,0,0.0,1,1,0,0.0,3,3,0,0,1,0,0,0,1,2,0,1
