data_source,minute,sequence_rank,real_commentary,real_type,our_sequence_commentary,sequence_id,average_score,average_score_no_sentiment,TF-IDF,Embeddings_BERT,content_overlap_ratio,real_sentiment,our_sentiment,sentiment_diff,real_word_count,our_word_count,real_content_words,our_content_words,matching_content_words,real_unique_players,our_unique_players,matching_players,entity_players_match,real_unique_teams,our_unique_teams,matching_teams,entity_teams_match,real_unique_events,our_unique_events,matching_events,entity_events_match,real_player_mentions,our_player_mentions,real_player_repetitions,our_player_repetitions,real_team_mentions,our_team_mentions,real_team_repetitions,our_team_repetitions,real_event_mentions,our_event_mentions,real_event_repetitions,our_event_repetitions,ner_score
SPORTS_MOLE,2,2,"Early on, France put a half-chance wide, as Rabiot prods the ball several yards to the left of Casteels' goal. It was a tough volley to execute, in all fairness to the Juventus midfielder.",General,"[1:07] The goalkeeper deals with it, From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Koen Casteels",11,0.4367977404327664,0.2548463425677978,0.2715467422834808,0.4341687560081482,0.0588235294117647,0.0237605348229408,0.041108600795269,0.0173480659723281,34,24,21,15,2,5,3,1,0.2,1,0,0,0.0,3,3,1,0.3333333333333333,5,3,0,0,1,0,0,0,3,4,0,1,0.16
SPORTS_MOLE,2,3,"Early on, France put a half-chance wide, as Rabiot prods the ball several yards to the left of Casteels' goal. It was a tough volley to execute, in all fairness to the Juventus midfielder.",General,"[1:49] Wout Faes under pressure, carries the ball From the goal kick, Wout Faes under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball From the goal kick, Jan Vertonghen under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",13,0.4175672837247131,0.2234990980094906,0.2100052757375434,0.4033491611480713,0.0571428571428571,0.0237605348229408,0.0235323756933212,0.0002281591296195,34,58,21,44,2,5,3,0,0.0,1,0,0,0.0,3,3,1,0.3333333333333333,5,3,0,0,1,0,0,0,3,6,0,3,0.08
SPORTS_MOLE,2,4,"Early on, France put a half-chance wide, as Rabiot prods the ball several yards to the left of Casteels' goal. It was a tough volley to execute, in all fairness to the Juventus midfielder.",General,"[1:05] Adrien Rabiot receives under pressure in the central attacking third under pressure, shoots with the left foot from a DANGEROUS position (15m out!) - just wide!",10,0.3169087358718437,0.258933372915496,0.1567071852279422,0.5343786478042603,0.0857142857142857,0.0237605348229408,-0.4854046404361725,0.5091651752591133,34,27,21,19,3,5,1,1,0.2,1,0,0,0.0,3,0,0,0.0,5,1,0,0,1,0,0,0,3,0,0,0,0.08
SPORTS_MOLE,4,1,"Interestingly, six players that started the 2018 World Cup semi-final between these nations also start in Germany today: Mbappe, Kante and Griezmann for France; De Bruyne, Lukaku and Vertonghen for Belgium.",General,"[3:28] Yannick Ferreira Carrasco receives under pressure in the left attacking third under pressure, carries the ball under pressure, delivers the free kick a dangerous long ball through the air into the central attacking third, INTERCEPTED! Belgium loses the ball . William Saliba clears the danger . Amadou Onana wins the ball back",22,0.3234064847982302,0.1433921020238101,0.0855633056020427,0.3257450759410858,0.0188679245283018,0.1310734301805496,-0.0054769366979599,0.1365503668785095,31,53,23,40,1,9,4,1,0.1111111111111111,3,1,1,0.3333333333333333,0,1,0,0.0,9,4,0,0,3,1,0,0,0,1,0,0,0.07317073170731707
SPORTS_MOLE,4,2,"Interestingly, six players that started the 2018 World Cup semi-final between these nations also start in Germany today: Mbappe, Kante and Griezmann for France; De Bruyne, Lukaku and Vertonghen for Belgium.",General,"[3:18] Kevin De Bruyne under pressure, delivers the free kick a medium pass forward along the ground to Timothy Castagne into the left attacking third, Timothy Castagne under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Kevin De Bruyne",21,0.3218077160317696,0.1301516344016124,0.0797960297527568,0.2884366512298584,0.0222222222222222,0.1310734301805496,0.0278493911027908,0.1032240390777587,31,70,23,52,1,9,3,1,0.1111111111111111,3,0,0,0.0,0,2,0,0.0,9,3,0,0,3,0,0,0,0,6,0,4,0.04878048780487805
SPORTS_MOLE,4,3,"Interestingly, six players that started the 2018 World Cup semi-final between these nations also start in Germany today: Mbappe, Kante and Griezmann for France; De Bruyne, Lukaku and Vertonghen for Belgium.",General,"[3:06] Kevin De Bruyne under pressure, delivers the free kick a medium pass forward along the ground to Timothy Castagne, Timothy Castagne under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball under pressure, delivers the free kick a short pass along the ground to Kevin De Bruyne",20,0.3139588718077672,0.1174707979905781,0.0761333384810081,0.2518888115882873,0.024390243902439,0.1310734301805496,0.0344965234398841,0.0965769067406654,31,65,23,48,1,9,3,1,0.1111111111111111,3,0,0,0.0,0,2,0,0.0,9,3,0,0,3,0,0,0,0,6,0,4,0.04878048780487805
SPORTS_MOLE,4,4,"Interestingly, six players that started the 2018 World Cup semi-final between these nations also start in Germany today: Mbappe, Kante and Griezmann for France; De Bruyne, Lukaku and Vertonghen for Belgium.",General,"[3:41] Kevin De Bruyne under pressure, carries the ball under pressure, delivers the free kick a long ball forward through the air to Jeremy Doku into the right attacking third, but it goes out of play, Jeremy Doku receives under pressure in the right attacking third . Jules Koundé under pressure, plays a short pass back to Dayotchanculle Upamecano",23,0.3116519904181839,0.1432430652837595,0.0693699893367402,0.3414912819862366,0.0188679245283018,0.1310734301805496,-0.0520478039979934,0.1831212341785431,31,59,23,43,1,9,4,1,0.1111111111111111,3,0,0,0.0,0,2,0,0.0,9,4,0,0,3,0,0,0,0,2,0,0,0.04878048780487805
SPORTS_MOLE,6,1,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[5:23] Kevin De Bruyne under pressure, plays a long ball forward through the air to Yannick Ferreira Carrasco into the central attacking third, but the pass doesn't find its target, Yannick Ferreira Carrasco receives under pressure in the central attacking third . William Saliba under pressure, plays a short pass through the air to Jules Koundé, Jules Koundé under pressure, plays a medium pass forward through the air to Antoine Griezmann, but the pass doesn't find its target, Antoine Griezmann in the duel",31,0.3618532115278653,0.1905604816553343,0.1547292063329207,0.3977214694023132,0.0192307692307692,-0.2179157733917236,-0.0936471745371818,0.1242685988545417,37,83,22,60,1,2,5,0,0.0,1,0,0,0.0,1,1,0,0.0,2,5,0,0,1,0,0,0,1,4,0,3,0.0
SPORTS_MOLE,6,2,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[5:33] Jeremy Doku under pressure, carries the ball - BUT LOSES IT! . Antoine Griezmann closes down Jeremy Doku . Jeremy Doku under pressure, plays a short pass along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball",32,0.3544237022696186,0.1951997386214798,0.1489492794268325,0.3866499364376068,0.05,-0.2179157733917236,-0.0500113666057586,0.1679044067859649,37,57,22,41,2,2,4,1,0.5,1,0,0,0.0,1,1,0,0.0,2,4,0,0,1,0,0,0,1,2,0,1,0.15384615384615385
SPORTS_MOLE,6,3,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[5:53] Arthur Theate under pressure, plays a medium pass along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a long pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball",34,0.3365572363107994,0.1947380972365001,0.150017052523866,0.381565660238266,0.0526315789473684,-0.2179157733917236,0.0200695730745792,0.2379853464663028,37,58,22,44,2,2,3,1,0.5,1,0,0,0.0,1,1,0,0.0,2,3,0,0,1,0,0,0,1,3,0,2,0.15384615384615385
SPORTS_MOLE,6,4,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[5:01] The goalkeeper deals with it . Arthur Theate under pressure, plays a long pass back to Jan Vertonghen",29,0.3308770529492611,0.1918990666090004,0.1327112479265191,0.3804859519004822,0.0625,-0.2179157733917236,0.0342732146382331,0.2521889880299568,37,19,22,12,2,2,2,1,0.5,1,0,0,0.0,1,2,0,0.0,2,2,0,0,1,0,0,0,1,2,0,0,0.15384615384615385
SPORTS_MOLE,6,5,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[5:44] Jan Vertonghen under pressure, carries the ball under pressure, plays a medium pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball",33,0.3067315822309222,0.1586568530438299,0.1316750557195156,0.3157240748405456,0.0285714285714285,-0.2179157733917236,0.0311284568160772,0.2490442302078008,37,46,22,36,1,2,2,0,0.0,1,0,0,0.0,1,1,0,0.0,2,2,0,0,1,0,0,0,1,2,0,1,0.0
SPORTS_MOLE,6,6,"France are enjoying their first sustained spell of pressure, but it all dies out when Thuram tries to win a free kick from Theate on the right byline and his claims are quickly dismissed by the referee.",General,"[5:12] Jan Vertonghen under pressure, plays a medium pass along the ground to Amadou Onana, Amadou Onana under pressure, carries the ball under pressure, plays a short pass along the ground to Jan Vertonghen, Jan Vertonghen under pressure, carries the ball under pressure, plays a medium pass along the ground to Kevin De Bruyne",30,0.3048560287379651,0.1521233560573298,0.1294114553562356,0.2999315857887268,0.027027027027027,-0.2179157733917236,0.0190301798284053,0.236945953220129,37,54,22,41,1,2,3,0,0.0,1,0,0,0.0,1,1,0,0.0,2,3,0,0,1,0,0,0,1,3,0,2,0.0
SPORTS_MOLE,8,1,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:02] From the goal kick, Amadou Onana under pressure, plays a short pass along the ground to Kevin De Bruyne . Aurélien Djani Tchouaméni closes down Amadou Onana . From the goal kick, Kevin De Bruyne under pressure, plays a long pass along the ground to Timothy Castagne . Adrien Rabiot closes down Kevin De Bruyne . Timothy Castagne under pressure, carries the ball",39,0.2739373305483004,0.1162437373953845,0.0951053424351772,0.2536258697509765,0.0,0.2611145377159118,0.0081326477229595,0.2529818899929523,33,64,19,45,0,3,6,0,0.0,0,0,0,0.0,0,3,0,0.0,3,6,0,0,0,0,0,0,0,6,0,3,0.0
SPORTS_MOLE,8,2,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:44] Aurélien Djani Tchouaméni under pressure, plays a medium pass forward along the ground to Theo Bernard François Hernández, Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a short pass along the ground to Kylian Mbappé Lottin, Kylian Mbappé Lottin under pressure, plays a short pass back along the ground to Aurélien Djani Tchouaméni . Amadou Onana closes down Kylian Mbappé Lottin",45,0.2594856744656174,0.1009585837555207,0.0786105185843342,0.2242652326822281,0.0,0.2611145377159118,-0.0038185156881809,0.2649330534040928,33,66,19,54,0,3,4,0,0.0,0,0,0,0.0,0,1,0,0.0,3,4,0,0,0,0,0,0,0,3,0,2,0.0
SPORTS_MOLE,8,3,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:59] N'Golo Kanté under pressure, plays a medium pass along the ground to Theo Bernard François Hernández, Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a short pass along the ground to Adrien Rabiot into the right attacking third, Adrien Rabiot under pressure, carries the ball under pressure, plays a short pass through the air to Kylian Mbappé Lottin",47,0.2553721933087351,0.0970361489084882,0.1078740978322992,0.1832343488931656,0.0,0.2611145377159118,-0.0085051357746124,0.2696196734905243,33,63,19,50,0,3,4,0,0.0,0,0,0,0.0,0,1,0,0.0,3,4,0,0,0,0,0,0,0,3,0,2,0.0
SPORTS_MOLE,8,4,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:37] N'Golo Kanté under pressure, carries the ball under pressure, plays a short pass back along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball under pressure, plays a long pass along the ground to William Saliba, William Saliba under pressure, carries the ball from the central defensive third into the central midfield",44,0.2539764974868134,0.0916204982308328,0.1174545089327634,0.1574069857597351,0.0,0.2611145377159118,0.0021590329706668,0.258955504745245,33,56,19,43,0,3,3,0,0.0,0,0,0,0.0,0,1,0,0.0,3,3,0,0,0,0,0,0,0,2,0,1,0.0
SPORTS_MOLE,8,5,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:07] Adrien Rabiot under pressure, carries the ball is dispossessed by Yannick Ferreira Carrasco! . Yannick Ferreira Carrasco in the duel . Theo Bernard François Hernández under pressure, plays a medium pass back to William Saliba, William Saliba under pressure, carries the ball",41,0.2493830344532628,0.1200973817314968,0.0863597776312429,0.2739323675632477,0.0,0.2611145377159118,-0.1016454696655273,0.3627600073814392,33,43,19,32,0,3,4,0,0.0,0,0,0,0.0,0,1,0,0.0,3,4,0,0,0,0,0,0,0,1,0,0,0.0
SPORTS_MOLE,8,6,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:22] Theo Bernard François Hernández under pressure, carries the ball under pressure, plays a short pass along the ground to Aurélien Djani Tchouaméni, Aurélien Djani Tchouaméni under pressure, carries the ball under pressure, plays a long pass along the ground to Dayotchanculle Upamecano, Dayotchanculle Upamecano under pressure, carries the ball from the central defensive third into the left midfield",42,0.244795774659093,0.082941024986341,0.1162316783888173,0.1325913965702057,0.0,0.2611145377159118,-0.008525438606739,0.2696399763226509,33,59,19,46,0,3,3,0,0.0,0,0,0,0.0,0,1,0,0.0,3,3,0,0,0,0,0,0,0,2,0,1,0.0
SPORTS_MOLE,8,7,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:52] Kylian Mbappé Lottin under pressure, carries the ball - BUT LOSES IT! . Yannick Ferreira Carrasco closes down Kylian Mbappé Lottin . Kylian Mbappé Lottin under MASSIVE pressure, plays a short pass along the ground to Aurélien Djani Tchouaméni, Aurélien Djani Tchouaméni under pressure, carries the ball from the right midfield into the central midfield under pressure, plays a short pass forward along the ground to N'Golo Kanté",46,0.2292639488827365,0.1076664460832778,0.111753861050279,0.2112454771995544,0.0,0.2611145377159118,-0.1448290050029754,0.4059435427188873,33,69,19,52,0,3,4,0,0.0,0,0,0,0.0,0,1,0,0.0,3,4,0,0,0,0,0,0,0,2,0,1,0.0
SPORTS_MOLE,8,8,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,[7:06] Yannick Ferreira Carrasco struggles to control under pressure closes down the ball carrier . Adrien Rabiot wins the ball back,40,0.2176241229844795,0.126531450400446,0.0942043317845292,0.2853900194168091,0.0,0.2611145377159118,-0.2479833215475082,0.5090978592634201,33,21,19,16,0,3,2,0,0.0,0,0,0,0.0,0,0,0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0.0
SPORTS_MOLE,8,9,"This is just the second time Openda and Lukaku have started together for their national team, and it seems a curious point of the tournament to experiment. Will Tedesco's tinkering pay off, though?",General,"[7:30] N'Golo Kanté under pressure, carries the ball under pressure, plays a medium pass along the ground to Jules Koundé, Jules Koundé under pressure, carries the ball under pressure, plays a medium pass forward along the ground to Antoine Griezmann, Antoine Griezmann under pressure, carries the ball - BUT LOSES IT!",43,0.2007814961253392,0.0873523278473201,0.1023339401001879,0.1597230434417724,0.0,0.2611145377159118,-0.1978164613246917,0.4589309990406036,33,51,19,38,0,3,3,0,0.0,0,0,0,0.0,0,1,0,0.0,3,3,0,0,0,0,0,0,0,2,0,1,0.0
SPORTS_MOLE,10,1,"Allowed to travel through midfield and towards the edge of Belgium's area, Griezmann eyes up a shot. However, his 20-yard effort is sent bobbling low along the turf, and Casteels comfortably gathers it.",General,"[9:16] Koen Casteels under pressure, plays a medium pass forward along the ground to Kevin De Bruyne, Kevin De Bruyne under pressure, carries the ball under pressure, plays a short pass along the ground to Arthur Theate, Arthur Theate under pressure, carries the ball under pressure, plays a medium pass along the ground to Jan Vertonghen",57,0.4172798767780697,0.2358857697623221,0.1268258977296467,0.5295493602752686,0.0512820512820512,0.056010290980339,0.0174724888056516,0.0385378021746873,33,56,22,42,2,5,4,1,0.2,1,0,0,0.0,2,1,0,0.0,5,4,0,0,1,0,0,0,2,3,0,2,0.09523809523809523
SPORTS_MOLE,10,2,"Allowed to travel through midfield and towards the edge of Belgium's area, Griezmann eyes up a shot. However, his 20-yard effort is sent bobbling low along the turf, and Casteels comfortably gathers it.",General,"[9:54] Wout Faes under pressure, carries the ball under pressure, plays a medium pass back along the ground to Koen Casteels, Koen Casteels under pressure, carries the ball under pressure, plays a short pass along the ground to Wout Faes, Wout Faes under pressure, carries the ball",60,0.3984115506688197,0.210910453296958,0.1252238534522101,0.4503646492958069,0.0571428571428571,0.056010290980339,0.0169251337647438,0.0390851572155952,33,47,22,37,2,5,2,1,0.2,1,0,0,0.0,2,1,0,0.0,5,2,0,0,1,0,0,0,2,2,0,1,0.09523809523809523
